                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM690v1:Chromosome:1:4016947:1 REF
Sequence file: seq.fna
Sequence length: 4016947
GC Content:  67.21%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Staphylococcus_aureus_Mu50
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
  2093216   2093914  complement  fr 1
  2093404   2093739  direct      fr 1
  2093737   2094924  direct      fr 1
  2093887   2094681  complement  fr 3
  2094297   2095709  direct      fr 3
  2094796   2095044  complement  fr 3
  2095155   2095766  complement  fr 2
  2095232   2095441  direct      fr 2
  2095706   2096374  complement  fr 1
  2095792   2095980  direct      fr 1
  2096038   2096370  direct      fr 1
  2096593   2097309  complement  fr 3
  2097308   2097901  direct      fr 2
  2097348   2098241  complement  fr 2
  2097926   2098099  direct      fr 2
  2098226   2098534  complement  fr 1
  2098243   2099040  complement  fr 3
  2099035   2100378  direct      fr 1
  2099999   2100181  complement  fr 1
  2100179   2101054  complement  fr 1
  2100763   2102790  direct      fr 1
  2101052   2101396  complement  fr 1
  2101477   2102352  complement  fr 3
  2101871   2102218  complement  fr 1
  2101950   2102141  direct      fr 3
  2102139   2102747  direct      fr 3
  2102852   2104159  complement  fr 1
  2103322   2103675  direct      fr 1
  2103673   2103846  direct      fr 1
  2103844   2104206  direct      fr 1
  2104456   2106252  complement  fr 3
  2104814   2105122  complement  fr 1
  2105453   2105701  complement  fr 1
  2106311   2107762  complement  fr 1
  2106456   2106692  complement  fr 2
  2106690   2106965  complement  fr 2
  2106835   2107194  direct      fr 1
  2107104   2107235  complement  fr 2
  2107233   2107490  complement  fr 2
  2107498   2108676  direct      fr 1
  2107504   2108358  complement  fr 3
  2107760   2107957  complement  fr 1
  2108489   2108848  complement  fr 1
  2108674   2109516  direct      fr 1
  2109123   2109794  direct      fr 3
  2109184   2109693  complement  fr 3
  2109485   2110678  direct      fr 2
  2109626   2110654  complement  fr 1
  2110540   2111391  direct      fr 1
  2110787   2110942  complement  fr 1
  2110812   2111117  direct      fr 3
  2110949   2111080  complement  fr 1
  2111229   2112341  direct      fr 3
  2111340   2113874  complement  fr 2
  2112151   2112630  complement  fr 3
  2112339   2112920  direct      fr 3
  2112766   2113017  complement  fr 3
  2112918   2113760  direct      fr 3
  2113189   2113806  complement  fr 3
  2113370   2113891  direct      fr 2
  2113889   2115247  direct      fr 2
  2114238   2114417  complement  fr 2
  2114463   2114672  complement  fr 2
  2114691   2114942  complement  fr 2
  2114940   2116250  complement  fr 2
  2115245   2115571  direct      fr 2
  2115388   2115933  complement  fr 3
  2116022   2117248  direct      fr 2
  2116350   2116934  complement  fr 2
  2117040   2118530  direct      fr 3
  2117212   2117781  complement  fr 3
  2117763   2119106  complement  fr 2
  2117779   2117922  complement  fr 3
  2118344   2119198  direct      fr 2
  2119196   2120560  direct      fr 2
  2119302   2119565  complement  fr 2
  2119563   2119946  complement  fr 2
  2120287   2120979  complement  fr 3
  2120292   2122121  direct      fr 3
  2120702   2121034  direct      fr 2
  2120977   2121369  complement  fr 3
  2121545   2122009  direct      fr 2
  2121639   2122136  complement  fr 2
  2122760   2122933  complement  fr 1
  2122803   2123543  complement  fr 2
  2123541   2123798  complement  fr 2
  2123609   2124874  direct      fr 2
  2123796   2124407  complement  fr 2
  2124429   2124710  complement  fr 2
  2124708   2125301  complement  fr 2
  2124872   2125945  direct      fr 2
  2125639   2125782  direct      fr 1
  2126199   2126429  complement  fr 2
  2126362   2127612  direct      fr 1
  2126539   2127243  complement  fr 3
  2126967   2127272  direct      fr 3
  2127364   2127717  complement  fr 3
  2127784   2127915  complement  fr 3
  2128252   2128560  direct      fr 1
  2128288   2129772  complement  fr 3
  2128292   2129590  complement  fr 1
  2128558   2129763  direct      fr 1
  2129538   2130170  direct      fr 3
  2129785   2130114  complement  fr 3
  2130112   2130258  complement  fr 3
  2130168   2130935  direct      fr 3
  2130256   2130477  complement  fr 3
  2130640   2131149  complement  fr 3
  2131196   2131600  direct      fr 2
  2131558   2132040  direct      fr 1
  2131964   2132224  complement  fr 1
  2132038   2133015  direct      fr 1
  2132122   2133861  complement  fr 3
  2132423   2132671  complement  fr 1
  2132550   2132804  direct      fr 3
  2132669   2133232  complement  fr 1
  2133013   2133831  direct      fr 1
  2133287   2133412  complement  fr 1
  2133410   2133856  complement  fr 1
  2133729   2134502  direct      fr 3
  2134315   2134473  complement  fr 3
  2134698   2134973  complement  fr 2
  2135052   2136296  direct      fr 3
  2135875   2136096  complement  fr 3
  2136094   2136348  complement  fr 3
  2136248   2136412  direct      fr 2
  2136294   2136854  direct      fr 3
  2136589   2138355  direct      fr 1
  2136779   2137090  complement  fr 1
  2137088   2138101  complement  fr 1
  2138433   2139899  direct      fr 3
  2138512   2138697  complement  fr 3
  2138606   2138986  direct      fr 2
  2138959   2139489  complement  fr 3
  2139897   2140361  direct      fr 3
  2140349   2140693  direct      fr 2
  2140383   2140778  complement  fr 2
  2140660   2141400  complement  fr 3
  2140676   2141362  complement  fr 1
  2140987   2141250  direct      fr 1
  2141294   2141878  direct      fr 2
  2141670   2141864  complement  fr 2
  2142122   2142424  direct      fr 2
  2142214   2143497  direct      fr 1
  2142692   2143399  complement  fr 1
  2143256   2145517  direct      fr 2
  2143347   2143529  complement  fr 2
  2143397   2145511  complement  fr 1
  2143533   2144042  complement  fr 2
  2144325   2144639  complement  fr 2
  2144637   2144876  complement  fr 2
  2145439   2147184  direct      fr 1
  2145509   2145715  complement  fr 1
  2145749   2145931  complement  fr 1
  2145929   2146471  complement  fr 1
  2146786   2147265  complement  fr 3
  2147052   2147336  direct      fr 3
  2147270   2147422  complement  fr 1
  2147275   2148180  complement  fr 3
  2147420   2147584  complement  fr 1
  2147582   2147857  complement  fr 1
  2147940   2148422  direct      fr 3
  2147958   2148704  complement  fr 2
  2148212   2149663  direct      fr 2
  2148702   2149505  complement  fr 2
  2148898   2149179  direct      fr 1
  2149537   2149845  direct      fr 1
  2149553   2149975  complement  fr 1
  2149843   2150604  direct      fr 1
  2149957   2150667  complement  fr 3
  2150067   2150249  direct      fr 3
  2150436   2151155  direct      fr 3
  2150665   2151000  complement  fr 3
  2150990   2151529  direct      fr 2
  2151856   2152182  complement  fr 3
  2151936   2152985  direct      fr 3
  2152310   2152855  direct      fr 2
  2152982   2154202  complement  fr 1
  2153249   2154028  direct      fr 2
  2153854   2154240  direct      fr 1
  2154554   2154970  direct      fr 2
  2154765   2155016  complement  fr 2
  2155244   2155750  complement  fr 1
  2155748   2156503  complement  fr 1
  2156501   2156776  complement  fr 1
  2156774   2157028  complement  fr 1
  2157026   2157133  complement  fr 1
  2157176   2157301  complement  fr 1
  2157198   2157524  direct      fr 3
  2157692   2159263  direct      fr 2
  2157867   2158784  complement  fr 2
  2158750   2158977  direct      fr 1
  2159356   2160237  complement  fr 3
  2159556   2159825  direct      fr 3
  2160154   2160954  direct      fr 1
  2160353   2160607  complement  fr 1
  2160753   2161256  direct      fr 3
  2160797   2161156  complement  fr 1
  2160952   2162415  direct      fr 1
  2161045   2162511  complement  fr 3
  2161154   2161696  complement  fr 1
  2161694   2161987  complement  fr 1
  2162132   2162338  complement  fr 1
  2162900   2164258  direct      fr 2
  2163534   2163827  complement  fr 2
  2163825   2164175  complement  fr 2
  2164178   2165041  complement  fr 1
  2164236   2164502  complement  fr 2
  2164753   2166306  complement  fr 3
  2165312   2165590  complement  fr 1
  2166581   2166898  direct      fr 2
  2166876   2167313  direct      fr 3
  2166895   2168439  complement  fr 3
  2167311   2167640  direct      fr 3
  2167638   2167985  direct      fr 3
  2168507   2168662  direct      fr 2
  2168533   2169954  complement  fr 3
  2168640   2168849  direct      fr 3
  2168847   2169041  direct      fr 3
  2169039   2169743  direct      fr 3
  2169741   2170154  direct      fr 3
  2169952   2170923  complement  fr 3
  2170152   2170586  direct      fr 3
  2170884   2171609  complement  fr 2
  2170921   2171112  complement  fr 3
  2171290   2172996  complement  fr 3
  2171574   2172197  direct      fr 3
  2172288   2172395  direct      fr 3
  2172588   2174270  direct      fr 3
  2172840   2176769  complement  fr 2
  2173367   2173759  direct      fr 2
  2173964   2174185  direct      fr 2
  2174504   2174926  direct      fr 2
  2174924   2175139  direct      fr 2
  2175257   2176672  direct      fr 2
  2176174   2176323  complement  fr 3
  2177331   2179067  direct      fr 3
  2177377   2177616  complement  fr 3
  2177614   2177739  complement  fr 3
  2178175   2178849  complement  fr 3
  2178697   2179512  direct      fr 1
  2178847   2179086  complement  fr 3
  2178857   2179441  complement  fr 1
  2179084   2179665  complement  fr 3
  2179335   2180186  direct      fr 3
  2179407   2181695  complement  fr 2
  2179888   2180040  complement  fr 3
  2181287   2182855  direct      fr 2
  2181610   2182224  direct      fr 1
  2181903   2182394  complement  fr 2
  2182202   2183008  complement  fr 1
  2182276   2182611  direct      fr 1
  2182609   2182941  direct      fr 1
  2182853   2183248  direct      fr 2
  2182957   2183682  complement  fr 3
  2183543   2183848  direct      fr 2
  2183707   2184027  complement  fr 3
  2183846   2184733  direct      fr 2
  2184447   2185301  complement  fr 2
  2184731   2184913  direct      fr 2
  2184911   2185336  direct      fr 2
  2185787   2187712  direct      fr 2
  2185802   2187532  complement  fr 1
  2185848   2186315  complement  fr 2
  2186742   2186987  complement  fr 2
  2187270   2188709  direct      fr 3
  2187502   2187813  complement  fr 3
  2187826   2188335  complement  fr 3
  2188621   2189529  complement  fr 3
  2188966   2189574  direct      fr 1
  2188973   2189293  complement  fr 1
  2189698   2189970  direct      fr 1
  2189732   2190442  complement  fr 1
  2189946   2190143  complement  fr 2
  2190088   2190495  direct      fr 1
  2190440   2191957  complement  fr 1
  2190973   2191545  direct      fr 1
  2191543   2191917  direct      fr 1
  2192026   2192829  direct      fr 1
  2192102   2192413  complement  fr 1
  2192682   2193482  direct      fr 3
  2193118   2193549  complement  fr 3
  2193404   2193982  direct      fr 2
  2193536   2194354  complement  fr 1
  2193619   2194608  direct      fr 1
  2194287   2194463  direct      fr 3
  2194606   2195625  direct      fr 1
  2194855   2196567  complement  fr 3
  2195147   2195449  complement  fr 1
  2195623   2196459  direct      fr 1
  2195798   2196007  complement  fr 1
  2196192   2196389  direct      fr 3
  2196527   2197882  direct      fr 2
  2196708   2197130  complement  fr 2
  2197024   2197917  direct      fr 1
  2197879   2198586  complement  fr 3
  2198553   2199125  complement  fr 2
  2199073   2200971  direct      fr 1
  2199164   2199940  complement  fr 1
  2199944   2200453  complement  fr 1
  2200451   2200675  complement  fr 1
  2200905   2201777  direct      fr 3
  2200998   2202476  complement  fr 2
  2201209   2201709  complement  fr 3
  2201582   2202490  direct      fr 2
  2201663   2202730  complement  fr 1
  2202439   2203071  direct      fr 1
  2202451   2203908  complement  fr 3
  2202728   2202889  complement  fr 1
  2203235   2203462  complement  fr 1
  2203487   2203816  complement  fr 1
  2203939   2204760  complement  fr 3
  2204731   2206119  direct      fr 1
  2205005   2205847  complement  fr 1
  2205756   2206862  direct      fr 3
  2205877   2206359  complement  fr 3
  2206811   2207410  complement  fr 1
  2206894   2207904  complement  fr 3
  2207556   2208638  complement  fr 2
  2207935   2208288  complement  fr 3
  2208636   2209064  complement  fr 2
  2208668   2209507  direct      fr 2
  2209062   2209208  complement  fr 2
  2209381   2210220  direct      fr 1
  2209472   2209975  complement  fr 1
  2209973   2210215  complement  fr 1
  2210186   2211319  direct      fr 2
  2210304   2210888  complement  fr 2
  2210949   2211179  complement  fr 2
  2211124   2211438  direct      fr 1
  2211669   2212052  complement  fr 2
  2211776   2212195  complement  fr 1
  2211833   2212507  direct      fr 2
  2211877   2212338  direct      fr 1
  2212193   2212519  complement  fr 1
  2212362   2213885  complement  fr 2
  2212550   2212726  direct      fr 2
  2212724   2213293  direct      fr 2
  2213489   2214046  complement  fr 1
  2213911   2214246  direct      fr 1
  2214244   2214795  direct      fr 1
  2214647   2215918  complement  fr 1
  2214806   2216719  direct      fr 2
  2214895   2215266  direct      fr 1
  2215264   2215716  direct      fr 1
  2215798   2216121  direct      fr 1
  2216435   2217406  complement  fr 1
  2216470   2217216  direct      fr 1
  2216749   2217699  complement  fr 3
  2217465   2217680  direct      fr 3
  2217677   2218816  complement  fr 1
  2218051   2218569  direct      fr 1
  2218567   2218776  direct      fr 1
  2219253   2221634  complement  fr 2
  2219624   2219812  direct      fr 2
  2219810   2220688  direct      fr 2
  2220364   2220861  complement  fr 3
  2220686   2221534  direct      fr 2
  2221387   2223612  complement  fr 3
  2221703   2221933  complement  fr 1
  2221710   2222864  direct      fr 3
  2222862   2223395  direct      fr 3
  2223610   2223831  complement  fr 3
  2223968   2224252  complement  fr 1
  2224250   2224384  complement  fr 1
  2224542   2225123  complement  fr 2
  2225019   2225324  direct      fr 3
  2225194   2226063  complement  fr 3
  2225601   2226668  direct      fr 3
  2226482   2227414  direct      fr 2
  2227084   2227359  complement  fr 3
  2227641   2227841  direct      fr 3
  2227687   2230449  complement  fr 3
  2227778   2228854  complement  fr 1
  2227972   2229564  direct      fr 1
  2228864   2229424  complement  fr 1
  2229562   2230626  direct      fr 1
  2229761   2230183  complement  fr 1
  2230922   2231152  complement  fr 1
  2231610   2231693  direct      fr 3
  2231678   2231905  complement  fr 1
  2231869   2234160  direct      fr 1
  2231960   2232601  complement  fr 1
  2232827   2233015  complement  fr 1
  2233031   2233318  complement  fr 1
  2233316   2233618  complement  fr 1
  2233616   2233927  complement  fr 1
  2234423   2234611  complement  fr 1
  2234784   2235530  complement  fr 2
  2234859   2236007  direct      fr 3
  2235547   2236701  complement  fr 3
  2236338   2237243  direct      fr 3
  2236448   2237008  direct      fr 2
  2237006   2237170  direct      fr 2
  2237357   2237869  complement  fr 1
  2237987   2239207  complement  fr 1
  2238496   2239329  direct      fr 1
  2239205   2239672  complement  fr 1
  2239327   2239644  direct      fr 1
  2239714   2239926  complement  fr 3
  2239767   2240159  direct      fr 3
  2240186   2240683  direct      fr 2
  2240637   2241209  direct      fr 3
  2240722   2240946  complement  fr 3
  2241130   2241642  direct      fr 1
  2241343   2244177  complement  fr 3
  2241522   2241818  direct      fr 3
  2241803   2242510  complement  fr 1
  2242850   2243188  complement  fr 1
  2243186   2243533  complement  fr 1
  2243349   2244608  direct      fr 3
  2243675   2244643  direct      fr 2
  2244352   2244747  complement  fr 3
  2244995   2245456  direct      fr 2
  2245231   2245860  complement  fr 3
  2245299   2245805  direct      fr 3
  2245796   2246215  complement  fr 1
  2245858   2248131  complement  fr 3
  2246208   2246711  direct      fr 3
  2246924   2247532  complement  fr 1
  2247180   2247509  direct      fr 3
  2247507   2247860  direct      fr 3
  2247927   2249234  complement  fr 2
  2248349   2248837  direct      fr 2
  2248835   2249446  direct      fr 2
  2248883   2249449  complement  fr 1
  2249695   2249841  direct      fr 1
  2250173   2253256  direct      fr 2
  2250296   2253259  complement  fr 1
  2250322   2250684  direct      fr 1
  2250558   2250866  complement  fr 2
  2251143   2251529  complement  fr 2
  2251689   2252084  complement  fr 2
  2252256   2252702  complement  fr 2
  2253377   2253628  direct      fr 2
  2253417   2253824  complement  fr 2
  2253626   2254558  direct      fr 2
  2253822   2254007  complement  fr 2
  2254809   2255753  complement  fr 2
  2254877   2255119  direct      fr 2
  2255117   2255464  direct      fr 2
  2255351   2257903  complement  fr 1
  2255462   2256682  direct      fr 2
  2255470   2255910  direct      fr 1
  2256334   2256942  direct      fr 1
  2257390   2257941  direct      fr 1
  2257875   2259455  direct      fr 3
  2257953   2259398  complement  fr 2
  2258050   2258382  complement  fr 3
  2258587   2258790  complement  fr 3
  2258854   2259165  complement  fr 3
  2258939   2259166  direct      fr 2
  2259403   2262042  complement  fr 3
  2259643   2261271  direct      fr 1
  2260076   2260258  complement  fr 1
  2260256   2260633  complement  fr 1
  2260631   2260834  complement  fr 1
  2261018   2261251  complement  fr 1
  2261269   2261571  direct      fr 1
  2261552   2261740  complement  fr 1
  2262370   2263302  direct      fr 1
  2262770   2263021  complement  fr 1
  2263182   2263622  complement  fr 2
  2263582   2263905  direct      fr 1
  2264270   2264620  complement  fr 1
  2264562   2264702  direct      fr 3
  2264627   2264899  complement  fr 1
  2264841   2265164  direct      fr 3
  2264989   2265849  direct      fr 1
  2265008   2265265  complement  fr 1
  2265847   2266872  direct      fr 1
  2265860   2266168  complement  fr 1
  2266071   2266208  direct      fr 3
  2266166   2266543  complement  fr 1
  2266206   2266427  direct      fr 3
  2266785   2267150  direct      fr 3
  2266797   2268359  complement  fr 2
  2266945   2267973  complement  fr 3
  2267502   2268389  direct      fr 3
  2268091   2268255  complement  fr 3
  2268689   2269954  direct      fr 2
  2268981   2269262  complement  fr 2
  2269159   2269494  direct      fr 1
  2269260   2269682  complement  fr 2
  2269680   2269961  complement  fr 2
  2269962   2270174  complement  fr 2
  2270172   2270468  complement  fr 2
  2270987   2272510  direct      fr 2
  2271081   2271194  complement  fr 2
  2271199   2272122  direct      fr 1
  2271282   2271683  complement  fr 2
  2271681   2271779  complement  fr 2
  2271777   2271950  complement  fr 2
  2272219   2273097  complement  fr 3
  2272533   2273516  direct      fr 3
  2272595   2272807  complement  fr 1
  2273095   2273805  complement  fr 3
  2273514   2273948  direct      fr 3
  2273803   2274075  complement  fr 3
  2273952   2274620  complement  fr 2
  2274139   2274300  complement  fr 3
  2274714   2275094  direct      fr 3
  2274724   2275542  complement  fr 3
  2275092   2275595  direct      fr 3
  2275526   2276554  complement  fr 1
  2275531   2275902  direct      fr 1
  2275900   2276232  direct      fr 1
  2276247   2276969  complement  fr 2
  2276967   2277956  complement  fr 2
  2277005   2278471  direct      fr 2
  2278005   2278379  complement  fr 2
  2278531   2278899  direct      fr 1
  2279173   2279847  complement  fr 3
  2279202   2281289  direct      fr 3
  2279845   2280228  complement  fr 3
  2280226   2280807  complement  fr 3
  2280859   2281170  complement  fr 3
  2281497   2281907  complement  fr 2
  2281807   2282139  direct      fr 1
  2282179   2282448  complement  fr 3
  2282551   2283240  direct      fr 1
  2282572   2286102  complement  fr 3
  2282618   2283031  complement  fr 1
  2283071   2284168  direct      fr 2
  2283273   2284175  direct      fr 3
  2285154   2285312  direct      fr 3
  2285310   2285546  direct      fr 3
  2285709   2286788  direct      fr 3
  2286063   2287565  complement  fr 2
  2286100   2286393  complement  fr 3
  2286601   2287086  direct      fr 1
  2287012   2287470  complement  fr 3
  2287563   2288021  complement  fr 2
  2287976   2288485  direct      fr 2
  2288744   2289499  direct      fr 2
  2288860   2289549  direct      fr 1
  2289719   2290048  complement  fr 1
  2290152   2290835  complement  fr 2
  2290283   2290519  direct      fr 2
  2290489   2290779  complement  fr 3
  2290517   2290741  direct      fr 2
  2291230   2292102  direct      fr 1
  2291385   2292239  direct      fr 3
  2291785   2292162  complement  fr 3
  2292100   2293308  direct      fr 1
  2292166   2293245  complement  fr 3
  2292203   2292283  complement  fr 1
  2292407   2292964  complement  fr 1
  2293143   2294240  direct      fr 3
  2293690   2294214  complement  fr 3
  2294230   2294421  complement  fr 3
  2294394   2294975  complement  fr 2
  2294940   2295635  direct      fr 3
  2295145   2295528  complement  fr 3
  2295809   2296213  complement  fr 1
  2296033   2296581  complement  fr 3
  2296579   2296824  complement  fr 3
  2296638   2297879  complement  fr 2
  2296822   2297352  complement  fr 3
  2297207   2298703  direct      fr 2
  2297877   2298620  complement  fr 2
  2298847   2300865  direct      fr 1
  2298938   2300176  complement  fr 1
  2299513   2301108  complement  fr 3
  2300244   2300576  direct      fr 3
  2300589   2300828  direct      fr 3
  2300772   2302115  complement  fr 2
  2300999   2301634  direct      fr 2
  2301632   2301847  direct      fr 2
  2303009   2303779  direct      fr 2
  2303214   2304026  complement  fr 2
  2304155   2305522  complement  fr 1
  2305584   2305745  complement  fr 2
  2305589   2307454  direct      fr 2
  2305743   2306504  complement  fr 2
  2306661   2306948  complement  fr 2
  2306737   2307147  direct      fr 1
  2306765   2307577  complement  fr 1
  2307622   2308764  direct      fr 1
  2308031   2309410  complement  fr 1
  2308941   2309300  complement  fr 2
  2309127   2309573  direct      fr 3
  2309143   2309685  complement  fr 3
  2309640   2310317  complement  fr 2
  2309954   2311120  complement  fr 1
  2310199   2310954  direct      fr 1
  2310952   2311584  direct      fr 1
  2311582   2311944  direct      fr 1
  2311942   2312322  direct      fr 1
  2313063   2313602  direct      fr 3
  2313071   2313526  direct      fr 2
  2313458   2314198  complement  fr 1
  2314059   2314670  complement  fr 2
  2314889   2315335  complement  fr 1
  2314901   2315494  direct      fr 2
  2314983   2316791  complement  fr 2
  2315476   2315763  complement  fr 3
  2315570   2316355  direct      fr 2
  2316563   2317138  direct      fr 2
  2316789   2316929  complement  fr 2
  2317024   2317530  direct      fr 1
  2317449   2317838  complement  fr 2
  2317505   2319328  complement  fr 1
  2317535   2318035  direct      fr 2
  2317810   2318922  direct      fr 1
  2318920   2319504  direct      fr 1
  2319326   2320204  complement  fr 1
  2319661   2320155  direct      fr 1
  2319786   2320412  complement  fr 2
  2320384   2320899  complement  fr 3
  2320521   2320994  direct      fr 3
  2321051   2321476  complement  fr 1
  2321107   2322561  direct      fr 1
  2321488   2322885  complement  fr 3
  2321688   2321966  direct      fr 3
  2321789   2322214  complement  fr 1
  2322212   2322514  complement  fr 1
  2322513   2323340  direct      fr 3
  2322606   2323415  complement  fr 2
  2323073   2323270  direct      fr 2
  2323571   2323723  complement  fr 1
  2323984   2324208  complement  fr 3
  2324501   2325046  complement  fr 1
  2325044   2325466  complement  fr 1
  2325145   2325543  direct      fr 1
  2325464   2325550  complement  fr 1
  2325578   2326201  complement  fr 1
  2325703   2325876  direct      fr 1
  2325874   2327199  direct      fr 1
  2326199   2326678  complement  fr 1
  2326875   2327045  direct      fr 3
  2327255   2328322  complement  fr 1
  2327281   2328186  complement  fr 3
  2328069   2328425  complement  fr 2
  2328208   2329038  complement  fr 3
  2328321   2328599  direct      fr 3
  2328904   2329119  direct      fr 1
  2328926   2329894  direct      fr 2
  2329223   2329963  complement  fr 1
  2329892   2330170  direct      fr 2
  2329891   2330226  complement  fr 3
  2329980   2330576  complement  fr 2
  2330168   2330374  direct      fr 2
  2330372   2331349  direct      fr 2
  2330574   2331149  complement  fr 2
  2331147   2331626  complement  fr 2
  2331708   2332238  direct      fr 3
  2331964   2332734  complement  fr 3
  2332286   2333722  direct      fr 2
  2332550   2333203  complement  fr 1
  2332861   2333244  direct      fr 1
  2333201   2333548  complement  fr 1
  2333242   2333760  direct      fr 1
  2333720   2334739  direct      fr 2
  2333778   2334311  complement  fr 2
  2334378   2334821  complement  fr 2
  2334775   2336193  direct      fr 1
  2334781   2335929  complement  fr 3
  2334914   2335270  complement  fr 1
  2336191   2336478  direct      fr 1
  2336626   2337528  complement  fr 3
  2336697   2337323  direct      fr 3
  2337321   2338007  direct      fr 3
  2337613   2338107  complement  fr 3
  2338060   2338749  direct      fr 1
  2338601   2339023  direct      fr 2
  2339097   2339279  direct      fr 3
  2339618   2340319  direct      fr 2
  2340261   2341658  direct      fr 3
  2340545   2340814  direct      fr 2
  2340763   2341125  complement  fr 3
  2341123   2341890  complement  fr 3
  2341888   2342490  complement  fr 3
  2341974   2344649  direct      fr 3
  2342488   2342922  complement  fr 3
  2343193   2343357  complement  fr 3
  2343385   2343600  complement  fr 3
  2343598   2343759  complement  fr 3
  2343970   2344608  complement  fr 3
  2344636   2345592  complement  fr 3
  2344818   2346116  direct      fr 3
  2345897   2347408  complement  fr 1
  2346006   2346848  complement  fr 2
  2346092   2346829  direct      fr 2
  2346604   2347881  direct      fr 1
  2347572   2348789  direct      fr 3
  2347760   2348017  direct      fr 2
  2347855   2348169  complement  fr 3
  2348084   2348824  direct      fr 2
  2348398   2348634  complement  fr 3
  2348689   2348970  direct      fr 1
  2349081   2349458  complement  fr 2
  2349501   2350001  complement  fr 2
  2349949   2350245  direct      fr 1
  2350208   2350453  complement  fr 1
  2350243   2350434  direct      fr 1
  2350587   2351279  complement  fr 2
  2350595   2351134  direct      fr 2
  2351135   2351926  direct      fr 2
  2351676   2352317  complement  fr 2
  2351969   2353708  direct      fr 2
  2352172   2352363  direct      fr 1
  2352576   2353169  complement  fr 2
  2353167   2353526  complement  fr 2
  2353524   2353763  complement  fr 2
  2353857   2356223  complement  fr 2
  2354021   2354677  direct      fr 2
  2355293   2355682  direct      fr 2
  2356211   2356564  complement  fr 1
  2356562   2357167  complement  fr 1
  2356681   2356968  direct      fr 1
  2356993   2357577  direct      fr 1
  2357183   2357512  complement  fr 1
  2357761   2358411  direct      fr 1
  2358236   2358928  complement  fr 1
  2358998   2359957  complement  fr 1
  2359019   2359930  direct      fr 2
  2359159   2359542  direct      fr 1
  2359767   2360396  complement  fr 2
  2360075   2360302  direct      fr 2
  2360394   2362352  complement  fr 2
  2360765   2361220  direct      fr 2
  2361599   2362144  direct      fr 2
  2362555   2363343  complement  fr 3
  2362566   2363897  complement  fr 2
  2362601   2362903  direct      fr 2
  2363735   2364625  complement  fr 1
  2363895   2363990  complement  fr 2
  2364058   2365035  direct      fr 1
  2364075   2364413  complement  fr 2
  2364833   2364985  complement  fr 1
  2364983   2365306  complement  fr 1
  2365129   2365719  direct      fr 1
  2365409   2365690  complement  fr 1
  2365860   2366009  complement  fr 2
  2366007   2366456  complement  fr 2
  2366075   2366287  direct      fr 2
  2366454   2367278  complement  fr 2
  2366954   2367073  direct      fr 2
  2367049   2367636  complement  fr 3
  2367372   2368529  direct      fr 3
  2367724   2368101  complement  fr 3
  2368099   2368230  complement  fr 3
  2368228   2368593  complement  fr 3
  2368696   2369187  direct      fr 1
  2368796   2369206  complement  fr 1
  2369123   2370079  direct      fr 2
  2369185   2369433  direct      fr 1
  2369184   2369603  complement  fr 2
  2369793   2370068  complement  fr 2
  2370198   2370485  direct      fr 3
  2370585   2371061  direct      fr 3
  2371330   2371668  direct      fr 1
  2371430   2371585  complement  fr 1
  2371666   2375286  direct      fr 1
  2371867   2373894  complement  fr 3
  2371940   2372212  complement  fr 1
  2372258   2373076  complement  fr 1
  2373074   2373250  complement  fr 1
  2373248   2373847  complement  fr 1
  2373845   2374099  complement  fr 1
  2374316   2374687  complement  fr 1
  2375284   2376468  direct      fr 1
  2375492   2376100  complement  fr 1
  2375841   2376326  direct      fr 3
  2376209   2376415  complement  fr 1
  2376872   2377561  direct      fr 2
  2377425   2378342  complement  fr 2
  2378431   2379831  direct      fr 1
  2378606   2378767  complement  fr 1
  2378765   2379283  complement  fr 1
  2379281   2379640  complement  fr 1
  2379829   2381211  direct      fr 1
  2379875   2380201  complement  fr 1
  2380329   2380625  direct      fr 3
  2380691   2381020  complement  fr 1
  2381157   2381354  direct      fr 3
  2381209   2381586  direct      fr 1
  2381399   2381572  complement  fr 1
  2381570   2381845  complement  fr 1
  2381584   2382837  direct      fr 1
  2381957   2382646  complement  fr 1
  2383036   2383365  direct      fr 1
  2383164   2383325  direct      fr 3
  2383220   2383702  complement  fr 1
  2383432   2384271  complement  fr 3
  2383845   2384069  direct      fr 3
  2384027   2384374  complement  fr 1
  2384903   2385145  complement  fr 1
  2385130   2385396  direct      fr 1
  2385415   2386644  complement  fr 3
  2385687   2386640  direct      fr 3
  2386638   2387534  direct      fr 3
  2386642   2387898  complement  fr 3
  2387393   2391382  direct      fr 2
  2387531   2390377  complement  fr 1
  2388718   2388858  direct      fr 1
  2388856   2389962  direct      fr 1
  2389960   2390469  direct      fr 1
  2390375   2391481  complement  fr 1
  2390467   2390775  direct      fr 1
  2391163   2391870  direct      fr 1
  2391343   2391891  complement  fr 3
  2391480   2391914  direct      fr 3
  2391900   2392700  complement  fr 2
  2392698   2393396  complement  fr 2
  2392712   2393173  direct      fr 2
  2393101   2394327  direct      fr 1
  2393474   2393965  complement  fr 1
