                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM52304v1:Chromosome:1:4043042:1 REF
Sequence file: seq.fna
Sequence length: 4043042
GC Content:  43.89%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Staphylococcus_aureus_Mu50
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
 2071128   2072186  complement  fr 2   0.61  0.00  
 2071128   2072018  complement  fr 2   0.61  0.52  
 2071128   2072015  complement  fr 2   0.61  0.70  
 2071128   2071949  complement  fr 2   0.62  0.00  
 2071128   2071916  complement  fr 2   0.61  0.76  
 2071128   2071913  complement  fr 2   0.61  0.80  
 2071128   2071886  complement  fr 2   0.61  0.15  

 2072825   2073649  direct      fr 2   0.52  0.22  
 2072834   2073649  direct      fr 2   0.53  0.09  
 2072924   2073649  direct      fr 2   0.55  0.04  
 2073032   2073649  direct      fr 2   0.52  0.83  
 2073125   2073649  direct      fr 2   0.53  0.09  
 2073227   2073649  direct      fr 2   0.59  0.19  
 2073245   2073649  direct      fr 2   0.59  0.24  
 2073428   2073649  direct      fr 2   0.63  0.83  

 2073699   2074952  complement  fr 2   0.86  0.98  
 2073699   2074826  complement  fr 2   0.86  0.08  
 2073699   2074625  complement  fr 2   0.83  0.00  
 2073699   2074502  complement  fr 2   0.81  0.02  

 2074968   2077802  complement  fr 2   0.67  0.53  
 2074968   2077787  complement  fr 2   0.67  0.32  
 2074968   2077775  complement  fr 2   0.68  0.10  
 2074968   2077673  complement  fr 2   0.69  0.11  
 2074968   2077322  complement  fr 2   0.72  0.71  
 2074968   2077232  complement  fr 2   0.71  0.07  
 2074968   2077127  complement  fr 2   0.73  0.97  
 2074968   2077067  complement  fr 2   0.73  0.00  
 2074968   2077031  complement  fr 2   0.74  0.62  

 2078031   2080013  complement  fr 2   0.57  0.00  
 2078031   2080010  complement  fr 2   0.57  0.00  
 2078031   2079947  complement  fr 2   0.59  0.17  
 2078031   2079899  complement  fr 2   0.60  0.47  
 2078031   2079896  complement  fr 2   0.60  0.62  
 2078031   2079848  complement  fr 2   0.59  0.08  

 2079958   2080872  complement  fr 3   0.78  0.03  
 2079958   2080848  complement  fr 3   0.80  0.40  
 2079958   2080683  complement  fr 3   0.80  0.21  
 2079958   2080596  complement  fr 3   0.82  0.38  
 2079958   2080476  complement  fr 3   0.79  0.27  

 2080936   2081526  complement  fr 3   0.61  0.00  
 2080936   2081505  complement  fr 3   0.63  0.11  
 2080936   2081502  complement  fr 3   0.63  0.16  
 2080936   2081439  complement  fr 3   0.69  0.89  
 2080936   2081424  complement  fr 3   0.70  0.78  
 2080936   2081175  complement  fr 3   0.64  0.41  

 2083245   2084462  complement  fr 2   0.61  0.90  
 2083245   2084447  complement  fr 2   0.62  0.71  
 2083245   2084402  complement  fr 2   0.64  0.00  
 2083245   2084399  complement  fr 2   0.64  0.00  
 2083245   2084354  complement  fr 2   0.66  0.60  
 2083245   2084234  complement  fr 2   0.67  0.00  
 2083245   2084108  complement  fr 2   0.74  0.02  
 2083245   2084066  complement  fr 2   0.76  0.71  
 2083245   2084042  complement  fr 2   0.76  0.46  
 2083245   2084039  complement  fr 2   0.76  0.23  

 2086745   2086945  direct      fr 2   0.59  0.12  
 2086808   2086945  direct      fr 2   0.55  0.51  

 2087258   2087809  direct      fr 2   0.51  0.15  
 2087282   2087809  direct      fr 2   0.54  0.48  
 2087315   2087809  direct      fr 2   0.55  0.27  
 2087372   2087809  direct      fr 2   0.57  0.02  
 2087396   2087809  direct      fr 2   0.58  0.01  
 2087438   2087809  direct      fr 2   0.62  0.05  
 2087468   2087809  direct      fr 2   0.66  0.28  
 2087537   2087809  direct      fr 2   0.69  0.07  
 2087573   2087809  direct      fr 2   0.68  0.73  

 2087835   2088500  complement  fr 2   0.81  0.40  
 2087835   2088446  complement  fr 2   0.86  0.22  
 2087835   2088374  complement  fr 2   0.88  0.55  
 2087835   2088362  complement  fr 2   0.88  0.04  

 2088519   2088869  complement  fr 2   0.73  0.95  
 2088519   2088845  complement  fr 2   0.77  0.30  
 2088519   2088749  complement  fr 2   0.74  0.66  

 2088866   2089123  complement  fr 1   0.53  0.28  

 2090206   2090688  direct      fr 1   0.63  0.03  
 2090215   2090688  direct      fr 1   0.65  0.02  
 2090314   2090688  direct      fr 1   0.66  0.00  
 2090317   2090688  direct      fr 1   0.65  0.00  
 2090326   2090688  direct      fr 1   0.65  0.00  

 2091044   2092378  complement  fr 1   0.58  0.05  
 2091044   2092351  complement  fr 1   0.59  0.03  
 2091044   2092258  complement  fr 1   0.62  0.66  
 2091044   2092189  complement  fr 1   0.60  0.15  
 2091044   2092171  complement  fr 1   0.59  0.00  

 2092743   2093132  direct      fr 3   0.51  0.80  
 2092824   2093132  direct      fr 3   0.50  0.10  

 2094007   2094615  direct      fr 1   0.76  0.62  
 2094418   2094615  direct      fr 1   0.76  0.77  
 2094427   2094615  direct      fr 1   0.75  0.76  

 2095276   2096187  complement  fr 3   0.61  0.94  
 2095276   2096112  complement  fr 3   0.60  0.00  
 2095276   2096013  complement  fr 3   0.58  0.28  
 2095276   2095950  complement  fr 3   0.60  0.00  
 2095276   2095809  complement  fr 3   0.65  0.03  
 2095276   2095737  complement  fr 3   0.66  0.00  
 2095276   2095728  complement  fr 3   0.67  0.00  

 2096571   2098061  direct      fr 3   0.50  0.41  
 2096673   2098061  direct      fr 3   0.53  0.55  
 2096826   2098061  direct      fr 3   0.53  0.00  
 2096973   2098061  direct      fr 3   0.52  0.00  
 2097063   2098061  direct      fr 3   0.55  0.04  
 2097165   2098061  direct      fr 3   0.59  0.00  
 2097174   2098061  direct      fr 3   0.60  0.00  
 2097177   2098061  direct      fr 3   0.60  0.00  
 2097180   2098061  direct      fr 3   0.60  0.00  
 2097219   2098061  direct      fr 3   0.63  0.86  

 2098096   2099466  complement  fr 3   0.83  0.41  
 2098096   2099274  complement  fr 3   0.87  0.02  
 2098096   2099238  complement  fr 3   0.87  0.10  
 2098096   2099049  complement  fr 3   0.86  0.45  

 2099622   2100350  direct      fr 3   0.51  0.00  
 2099667   2100350  direct      fr 3   0.54  0.39  
 2100039   2100350  direct      fr 3   0.56  0.85  
 2100075   2100350  direct      fr 3   0.53  0.12  
 2100189   2100350  direct      fr 3   0.54  0.44  
 2100210   2100350  direct      fr 3   0.56  0.54  

 2100760   2101581  complement  fr 3   0.79  0.07  
 2100760   2101506  complement  fr 3   0.85  0.94  
 2100760   2101182  complement  fr 3   0.75  0.18  
 2100760   2101011  complement  fr 3   0.77  0.02  

 2101664   2102365  complement  fr 1   0.71  0.99  
 2101664   2102320  complement  fr 1   0.73  0.00  
 2101664   2102233  complement  fr 1   0.69  0.22  
 2101664   2102176  complement  fr 1   0.66  0.01  

 2103796   2103972  complement  fr 3   0.56  0.99  
 2103796   2103954  complement  fr 3   0.55  0.25  

 2104231   2104935  complement  fr 3   0.62  0.01  
 2104231   2104911  complement  fr 3   0.64  0.91  
 2104231   2104860  complement  fr 3   0.66  0.04  
 2104231   2104722  complement  fr 3   0.60  0.06  

 2105648   2106838  complement  fr 1   0.53  0.19  
 2105648   2106805  complement  fr 1   0.53  0.38  
 2105648   2106796  complement  fr 1   0.53  0.17  
 2105648   2106778  complement  fr 1   0.53  0.07  

 2107092   2107847  complement  fr 2   0.50  0.04  
 2107092   2107541  complement  fr 2   0.52  0.05  
 2107092   2107517  complement  fr 2   0.55  0.01  
 2107092   2107502  complement  fr 2   0.57  0.02  
 2107092   2107433  complement  fr 2   0.64  0.19  
 2107092   2107418  complement  fr 2   0.66  0.04  
 2107092   2107406  complement  fr 2   0.65  0.37  

 2107897   2109207  complement  fr 3   0.56  0.68  
 2107897   2109201  complement  fr 3   0.56  0.84  
 2107897   2109075  complement  fr 3   0.60  0.02  
 2107897   2109048  complement  fr 3   0.61  0.47  
 2107897   2108952  complement  fr 3   0.66  0.00  
 2107897   2108889  complement  fr 3   0.69  0.94  
 2107897   2108799  complement  fr 3   0.66  0.00  

 2109216   2109875  complement  fr 2   0.81  0.96  
 2109216   2109869  complement  fr 2   0.81  0.97  
 2109216   2109803  complement  fr 2   0.81  0.00  
 2109216   2109797  complement  fr 2   0.81  0.00  
 2109216   2109743  complement  fr 2   0.79  0.52  

 2109854   2110543  complement  fr 1   0.61  0.99  
 2109854   2110474  complement  fr 1   0.66  0.01  
 2109854   2110393  complement  fr 1   0.69  0.03  
 2109854   2110276  complement  fr 1   0.77  0.24  

 2110550   2111884  complement  fr 1   0.66  0.53  
 2110550   2111764  complement  fr 1   0.69  0.18  
 2110550   2111731  complement  fr 1   0.68  0.00  
 2110550   2111698  complement  fr 1   0.68  0.00  

 2112207   2112986  complement  fr 2   0.52  0.35  
 2112207   2112683  complement  fr 2   0.69  0.13  
 2112207   2112656  complement  fr 2   0.70  0.31  
 2112207   2112596  complement  fr 2   0.74  0.81  

 2114360   2114647  complement  fr 1   0.56  0.74  

 2114861   2115271  direct      fr 2   0.69  0.44  
 2114870   2115271  direct      fr 2   0.71  0.91  
 2114960   2115271  direct      fr 2   0.77  0.64  
 2115110   2115271  direct      fr 2   0.64  0.57  
 2115128   2115271  direct      fr 2   0.62  0.04  

 2115827   2116231  direct      fr 2   0.56  0.10  
 2115959   2116231  direct      fr 2   0.65  0.02  
 2116079   2116231  direct      fr 2   0.63  0.29  

 2116302   2117450  complement  fr 2   0.79  0.05  
 2116302   2117432  complement  fr 2   0.81  0.01  
 2116302   2117381  complement  fr 2   0.84  0.50  
 2116302   2117366  complement  fr 2   0.85  0.90  
 2116302   2117342  complement  fr 2   0.86  0.92  
 2116302   2117210  complement  fr 2   0.84  0.17  
 2116302   2116928  complement  fr 2   0.87  0.72  

 2117820   2118845  direct      fr 3   0.66  0.95  
 2117928   2118845  direct      fr 3   0.66  0.56  
 2117946   2118845  direct      fr 3   0.65  0.80  

 2118889   2119320  complement  fr 3   0.61  0.42  
 2118889   2119278  complement  fr 3   0.67  0.61  
 2118889   2119185  complement  fr 3   0.57  0.00  

 2119321   2119854  complement  fr 3   0.76  0.30  
 2119321   2119803  complement  fr 3   0.80  0.53  
 2119321   2119764  complement  fr 3   0.82  0.13  
 2119321   2119761  complement  fr 3   0.82  0.29  

 2120007   2120411  direct      fr 3   0.50  0.46  
 2120016   2120411  direct      fr 3   0.50  0.44  

 2122077   2122640  complement  fr 2   0.64  0.00  
 2122077   2122574  complement  fr 2   0.72  0.17  
 2122077   2122538  complement  fr 2   0.77  0.84  
 2122077   2122502  complement  fr 2   0.77  0.07  
 2122077   2122334  complement  fr 2   0.63  0.50  
 2122077   2122259  complement  fr 2   0.58  0.12  
 2122077   2122247  complement  fr 2   0.59  0.13  

 2122650   2123459  complement  fr 2   0.71  0.14  
 2122650   2123393  complement  fr 2   0.76  0.00  
 2122650   2123222  complement  fr 2   0.82  0.11  
 2122650   2123177  complement  fr 2   0.86  0.89  
 2122650   2123051  complement  fr 2   0.85  0.00  
 2122650   2122910  complement  fr 2   0.88  0.13  

 2123495   2123623  complement  fr 1   0.52  0.03  

 2124561   2125793  complement  fr 2   0.50  0.02  
 2124561   2125628  complement  fr 2   0.58  0.09  
 2124561   2125589  complement  fr 2   0.58  0.39  
 2124561   2125556  complement  fr 2   0.58  0.01  
 2124561   2125511  complement  fr 2   0.56  0.83  

 2127774   2128373  complement  fr 2   0.57  0.04  
 2127774   2128361  complement  fr 2   0.58  0.30  
 2127774   2128355  complement  fr 2   0.59  0.62  
 2127774   2128340  complement  fr 2   0.60  0.05  
 2127774   2128316  complement  fr 2   0.63  0.00  
 2127774   2128283  complement  fr 2   0.67  0.59  
 2127774   2128274  complement  fr 2   0.67  0.43  
 2127774   2128217  complement  fr 2   0.69  0.37  
 2127774   2128169  complement  fr 2   0.68  0.26  
 2127774   2128085  complement  fr 2   0.61  0.00  

 2128898   2129464  complement  fr 1   0.51  0.50  

 2129776   2130321  complement  fr 3   0.58  0.82  
 2129776   2130309  complement  fr 3   0.60  0.57  
 2129776   2130294  complement  fr 3   0.61  0.16  
 2129776   2130285  complement  fr 3   0.62  0.00  
 2129776   2130264  complement  fr 3   0.61  0.07  
 2129776   2130243  complement  fr 3   0.62  0.38  
 2129776   2130168  complement  fr 3   0.71  0.91  
 2129776   2129991  complement  fr 3   0.74  0.03  

 2131198   2131971  complement  fr 3   0.60  0.05  
 2131198   2131899  complement  fr 3   0.66  0.00  
 2131198   2131830  complement  fr 3   0.68  0.59  
 2131198   2131758  complement  fr 3   0.64  0.00  
 2131198   2131716  complement  fr 3   0.63  0.10  
 2131198   2131632  complement  fr 3   0.60  0.72  

 2132013   2132447  complement  fr 2   0.76  0.78  
 2132013   2132441  complement  fr 2   0.76  0.72  
 2132013   2132423  complement  fr 2   0.78  0.66  
 2132013   2132402  complement  fr 2   0.78  0.06  
 2132013   2132336  complement  fr 2   0.73  0.00  

 2132554   2134230  complement  fr 3   0.79  0.93  
 2132554   2134209  complement  fr 3   0.80  0.37  
 2132554   2134116  complement  fr 3   0.79  0.00  
 2132554   2133978  complement  fr 3   0.78  0.20  
 2132554   2133963  complement  fr 3   0.78  0.01  

 2134519   2135652  complement  fr 3   0.88  0.24  
 2134519   2135610  complement  fr 3   0.91  0.07  
 2134519   2135400  complement  fr 3   0.90  0.36  
 2134519   2135331  complement  fr 3   0.89  0.01  

 2137476   2138075  direct      fr 3   0.51  0.44  
 2137551   2138075  direct      fr 3   0.54  0.01  
 2137632   2138075  direct      fr 3   0.53  0.17  
 2137647   2138075  direct      fr 3   0.51  0.00  
 2137734   2138075  direct      fr 3   0.51  0.02  
 2137764   2138075  direct      fr 3   0.55  0.41  
 2137782   2138075  direct      fr 3   0.59  0.01  
 2137836   2138075  direct      fr 3   0.62  0.94  

 2138360   2139454  direct      fr 2   0.51  0.01  
 2138576   2139454  direct      fr 2   0.58  0.90  
 2138645   2139454  direct      fr 2   0.54  0.01  
 2138654   2139454  direct      fr 2   0.54  0.03  

 2139697   2139897  direct      fr 1   0.73  0.94  

 2139949   2140131  complement  fr 3   0.55  0.15  

 2140269   2140556  direct      fr 3   0.58  0.07  
 2140278   2140556  direct      fr 3   0.60  0.32  
 2140287   2140556  direct      fr 3   0.63  0.83  
 2140353   2140556  direct      fr 3   0.74  0.53  

 2142211   2142609  direct      fr 1   0.57  0.43  
 2142325   2142609  direct      fr 1   0.56  0.08  
 2142370   2142609  direct      fr 1   0.53  0.00  
 2142430   2142609  direct      fr 1   0.58  0.70  
 2142454   2142609  direct      fr 1   0.61  0.42  

 2142787   2143677  complement  fr 3   0.51  0.09  
 2142787   2143644  complement  fr 3   0.53  0.00  
 2142787   2143593  complement  fr 3   0.56  0.24  
 2142787   2143575  complement  fr 3   0.57  0.85  
 2142787   2143527  complement  fr 3   0.56  0.00  
 2142787   2143485  complement  fr 3   0.60  0.20  
 2142787   2143419  complement  fr 3   0.63  0.35  
 2142787   2143362  complement  fr 3   0.59  0.05  

 2143999   2144256  complement  fr 3   0.76  0.32  
 2143999   2144190  complement  fr 3   0.70  0.13  
 2143999   2144175  complement  fr 3   0.68  0.13  

 2144321   2147902  complement  fr 1   0.55  0.21  
 2144321   2147797  complement  fr 1   0.54  0.01  
 2144321   2147710  complement  fr 1   0.54  0.41  
 2144321   2147659  complement  fr 1   0.55  0.04  
 2144321   2147572  complement  fr 1   0.56  0.26  
 2144321   2147380  complement  fr 1   0.56  0.03  
 2144321   2147323  complement  fr 1   0.57  0.42  
 2144321   2147242  complement  fr 1   0.57  0.00  
 2144321   2147164  complement  fr 1   0.58  0.01  
 2144321   2147110  complement  fr 1   0.59  0.06  

 2145684   2145815  complement  fr 2   0.63  0.99  

 2148748   2148867  complement  fr 3   0.55  0.75  

 2149919   2151235  complement  fr 1   0.68  0.56  
 2149919   2151181  complement  fr 1   0.68  0.16  
 2149919   2151136  complement  fr 1   0.67  0.21  
 2149919   2151085  complement  fr 1   0.67  0.02  
 2149919   2151076  complement  fr 1   0.67  0.00  
 2149919   2151058  complement  fr 1   0.69  0.00  
 2149919   2151019  complement  fr 1   0.71  0.12  

 2151232   2151816  complement  fr 3   0.65  0.93  
 2151232   2151753  complement  fr 3   0.64  0.00  
 2151232   2151714  complement  fr 3   0.61  0.72  
 2151232   2151654  complement  fr 3   0.56  0.04  

 2152147   2153658  complement  fr 3   0.67  0.53  
 2152147   2153652  complement  fr 3   0.68  0.09  
 2152147   2153574  complement  fr 3   0.68  0.36  
 2152147   2153466  complement  fr 3   0.66  0.05  
 2152147   2153400  complement  fr 3   0.64  0.05  

 2153764   2154756  complement  fr 3   0.64  0.89  
 2153764   2154717  complement  fr 3   0.64  0.11  
 2153764   2154714  complement  fr 3   0.64  0.06  
 2153764   2154489  complement  fr 3   0.59  0.58  

 2154801   2155391  complement  fr 2   0.77  0.67  
 2154801   2155262  complement  fr 2   0.76  0.00  
 2154801   2155037  complement  fr 2   0.64  0.56  

 2155393   2156367  complement  fr 3   0.69  0.50  
 2155393   2156352  complement  fr 3   0.70  0.81  
 2155393   2156334  complement  fr 3   0.69  0.22  
 2155393   2156328  complement  fr 3   0.69  0.01  

 2156405   2157424  complement  fr 1   0.58  0.95  
 2156405   2157304  complement  fr 1   0.58  0.27  
 2156405   2157253  complement  fr 1   0.56  0.37  
 2156405   2157205  complement  fr 1   0.54  0.01  
 2156405   2157124  complement  fr 1   0.56  0.04  
 2156405   2157121  complement  fr 1   0.56  0.07  
 2156405   2157082  complement  fr 1   0.58  0.01  
 2156405   2156890  complement  fr 1   0.58  0.47  
 2156405   2156809  complement  fr 1   0.55  0.21  

 2157646   2158473  direct      fr 1   0.62  0.99  
 2157721   2158473  direct      fr 1   0.62  0.09  
 2157754   2158473  direct      fr 1   0.63  0.29  
 2157928   2158473  direct      fr 1   0.52  0.00  

 2158475   2159239  direct      fr 2   0.58  0.41  
 2158523   2159239  direct      fr 2   0.62  0.40  
 2158637   2159239  direct      fr 2   0.57  0.02  
 2158679   2159239  direct      fr 2   0.58  0.84  
 2158871   2159239  direct      fr 2   0.57  0.00  

 2159280   2161205  complement  fr 2   0.68  0.00  
 2159280   2161127  complement  fr 2   0.69  0.00  
 2159280   2161070  complement  fr 2   0.70  0.02  
 2159280   2161028  complement  fr 2   0.72  0.03  
 2159280   2161010  complement  fr 2   0.73  0.02  
 2159280   2160899  complement  fr 2   0.74  0.19  
 2159280   2160785  complement  fr 2   0.75  0.05  

 2160578   2160877  direct      fr 2   0.54  0.34  
 2160731   2160877  direct      fr 2   0.61  0.03  

 2161307   2161405  complement  fr 1   0.57  0.88  

 2161867   2163024  complement  fr 3   0.83  0.98  
 2161867   2162991  complement  fr 3   0.83  0.14  
 2161867   2162604  complement  fr 3   0.86  0.00  

 2163571   2163876  complement  fr 3   0.71  0.76  
 2163571   2163867  complement  fr 3   0.71  0.95  
 2163571   2163762  complement  fr 3   0.61  0.01  

 2163945   2164574  complement  fr 2   0.50  0.59  

 2164647   2164724  direct      fr 3   0.59  0.99  

 2165116   2165646  complement  fr 3   0.52  0.05  
 2165116   2165577  complement  fr 3   0.51  0.09  
 2165116   2165571  complement  fr 3   0.51  0.00  
 2165116   2165541  complement  fr 3   0.51  0.63  

 2166373   2168622  complement  fr 3   0.58  0.86  
 2166373   2168565  complement  fr 3   0.59  0.02  
 2166373   2168520  complement  fr 3   0.59  0.00  
 2166373   2168427  complement  fr 3   0.62  0.85  
 2166373   2168247  complement  fr 3   0.64  0.02  

 2168725   2169282  complement  fr 3   0.66  0.70  
 2168725   2169279  complement  fr 3   0.66  0.74  
 2168725   2169255  complement  fr 3   0.69  0.64  
 2168725   2169210  complement  fr 3   0.71  0.08  
 2168725   2169189  complement  fr 3   0.69  0.73  
 2168725   2169147  complement  fr 3   0.67  0.01  

 2169681   2169788  direct      fr 3   0.59  0.77  

 2169809   2170153  complement  fr 1   0.51  0.29  
 2169809   2170129  complement  fr 1   0.55  0.98  
 2169809   2170021  complement  fr 1   0.58  0.16  
 2169809   2170015  complement  fr 1   0.59  0.20  
 2169809   2169937  complement  fr 1   0.57  0.31  

 2173236   2175980  direct      fr 3   0.86  0.88  
 2173410   2175980  direct      fr 3   0.89  0.22  
 2173743   2175980  direct      fr 3   0.92  0.03  
 2173806   2175980  direct      fr 3   0.94  0.06  
 2173929   2175980  direct      fr 3   0.95  0.01  
 2174010   2175980  direct      fr 3   0.96  0.85  

 2178016   2179311  complement  fr 3   0.84  0.79  
 2178016   2179287  complement  fr 3   0.85  0.55  
 2178016   2179155  complement  fr 3   0.86  0.33  
 2178016   2179122  complement  fr 3   0.86  0.00  
 2178016   2179044  complement  fr 3   0.85  0.02  

 2179452   2180477  complement  fr 2   0.88  0.00  
 2179452   2180468  complement  fr 2   0.88  0.03  
 2179452   2180309  complement  fr 2   0.87  0.85  

 2180656   2181141  complement  fr 3   0.76  0.11  
 2180656   2181051  complement  fr 3   0.78  0.95  

 2181150   2181320  complement  fr 2   0.51  0.81  

 2184384   2184767  complement  fr 2   0.77  0.27  
 2184384   2184755  complement  fr 2   0.79  0.11  
 2184384   2184752  complement  fr 2   0.79  0.08  
 2184384   2184701  complement  fr 2   0.83  0.60  
 2184384   2184662  complement  fr 2   0.81  0.01  
 2184384   2184656  complement  fr 2   0.80  0.10  

 2184769   2185629  complement  fr 3   0.81  0.44  
 2184769   2185542  complement  fr 3   0.82  0.21  
 2184769   2185473  complement  fr 3   0.81  0.03  
 2184769   2185461  complement  fr 3   0.80  0.02  

 2185631   2186464  complement  fr 1   0.80  0.15  
 2185631   2186437  complement  fr 1   0.83  0.60  
 2185631   2186410  complement  fr 1   0.84  0.77  
 2185631   2186353  complement  fr 1   0.82  0.00  
 2185631   2186326  complement  fr 1   0.82  0.01  

 2186710   2187780  complement  fr 3   0.61  0.06  
 2186710   2187759  complement  fr 3   0.61  0.08  
 2186710   2187699  complement  fr 3   0.62  0.61  
 2186710   2187687  complement  fr 3   0.63  0.06  
 2186710   2187579  complement  fr 3   0.64  0.81  
 2186710   2187447  complement  fr 3   0.63  0.03  

 2188870   2190003  complement  fr 3   0.71  0.01  
 2188870   2189760  complement  fr 3   0.79  0.01  
 2188870   2189679  complement  fr 3   0.85  0.03  
 2188870   2189625  complement  fr 3   0.86  0.94  
 2188870   2189562  complement  fr 3   0.86  0.23  
 2188870   2189466  complement  fr 3   0.86  0.15  

 2190000   2190824  complement  fr 2   0.51  0.00  
 2190000   2190821  complement  fr 2   0.51  0.00  
 2190000   2190758  complement  fr 2   0.54  0.00  
 2190000   2190752  complement  fr 2   0.55  0.00  
 2190000   2190737  complement  fr 2   0.56  0.05  
 2190000   2190710  complement  fr 2   0.58  0.33  
 2190000   2190653  complement  fr 2   0.58  0.41  
 2190000   2190608  complement  fr 2   0.56  0.05  

 2190703   2191116  complement  fr 3   0.62  0.83  
 2190703   2191074  complement  fr 3   0.68  0.06  

 2191132   2191935  complement  fr 3   0.81  0.83  
 2191132   2191887  complement  fr 3   0.82  0.15  
 2191132   2191791  complement  fr 3   0.80  0.05  
 2191132   2191788  complement  fr 3   0.79  0.04  

 2191947   2192282  complement  fr 2   0.65  0.83  
 2191947   2192267  complement  fr 2   0.70  0.89  
 2191947   2192195  complement  fr 2   0.65  0.35  
 2191947   2192192  complement  fr 2   0.65  0.39  
 2191947   2192150  complement  fr 2   0.59  0.16  

 2192722   2193294  direct      fr 1   0.53  0.10  
 2192845   2193294  direct      fr 1   0.51  0.03  
 2192947   2193294  direct      fr 1   0.52  0.76  

 2194199   2194615  complement  fr 1   0.58  0.00  
 2194199   2194597  complement  fr 1   0.59  0.02  
 2194199   2194528  complement  fr 1   0.70  0.90  
 2194199   2194522  complement  fr 1   0.71  0.53  
 2194199   2194510  complement  fr 1   0.72  0.85  
 2194199   2194471  complement  fr 1   0.70  0.36  

 2194903   2195349  complement  fr 3   0.51  0.01  
 2194903   2195343  complement  fr 3   0.51  0.01  
 2194903   2195250  complement  fr 3   0.59  0.04  
 2194903   2195247  complement  fr 3   0.59  0.02  

 2195705   2196328  complement  fr 1   0.50  0.20  
 2195705   2196202  complement  fr 1   0.50  0.30  
 2195705   2196070  complement  fr 1   0.51  0.09  
 2195705   2196067  complement  fr 1   0.51  0.10  
 2195705   2195992  complement  fr 1   0.51  0.01  

 2196381   2196884  complement  fr 2   0.65  0.32  
 2196381   2196815  complement  fr 2   0.72  0.33  
 2196381   2196803  complement  fr 2   0.74  0.20  
 2196381   2196797  complement  fr 2   0.74  0.38  
 2196381   2196791  complement  fr 2   0.74  0.15  

 2197528   2197725  complement  fr 3   0.59  0.00  

 2198139   2199488  complement  fr 2   0.73  0.01  
 2198139   2199443  complement  fr 2   0.76  0.00  
 2198139   2199146  complement  fr 2   0.72  0.01  
 2198139   2199092  complement  fr 2   0.71  0.02  
 2198139   2199074  complement  fr 2   0.71  0.22  

 2199746   2201032  complement  fr 1   0.72  0.66  
 2199746   2201017  complement  fr 1   0.73  0.77  
 2199746   2200954  complement  fr 1   0.73  0.18  
 2199746   2200921  complement  fr 1   0.74  0.00  
 2199746   2200864  complement  fr 1   0.78  0.95  
 2199746   2200828  complement  fr 1   0.79  0.00  

 2201044   2202159  complement  fr 3   0.74  0.26  
 2201044   2202150  complement  fr 3   0.75  0.31  
 2201044   2202009  complement  fr 3   0.75  0.05  
 2201044   2201973  complement  fr 3   0.74  0.03  
 2201044   2201919  complement  fr 3   0.73  0.04  

 2202208   2203227  complement  fr 3   0.55  0.02  
 2202208   2203197  complement  fr 3   0.53  0.00  
 2202208   2202858  complement  fr 3   0.53  0.02  

 2204098   2205300  complement  fr 3   0.76  0.98  
 2204098   2205231  complement  fr 3   0.76  0.06  
 2204098   2204991  complement  fr 3   0.71  0.08  
 2204098   2204898  complement  fr 3   0.68  0.02  
 2204098   2204892  complement  fr 3   0.69  0.01  
 2204098   2204847  complement  fr 3   0.72  0.23  
 2204098   2204733  complement  fr 3   0.76  0.46  
 2204098   2204694  complement  fr 3   0.78  0.00  

 2205281   2205952  complement  fr 1   0.74  0.09  
 2205281   2205928  complement  fr 1   0.76  0.06  
 2205281   2205799  complement  fr 1   0.81  0.02  
 2205281   2205724  complement  fr 1   0.78  0.00  
 2205281   2205547  complement  fr 1   0.76  0.08  

 2205933   2206685  complement  fr 2   0.73  0.95  
 2205933   2206649  complement  fr 2   0.77  0.00  
 2205933   2206550  complement  fr 2   0.78  0.78  
 2205933   2206499  complement  fr 2   0.77  0.05  

 2206678   2207694  complement  fr 3   0.52  0.00  
 2206678   2207628  complement  fr 3   0.55  0.50  
 2206678   2207622  complement  fr 3   0.55  0.16  
 2206678   2207619  complement  fr 3   0.55  0.17  

 2207666   2209222  complement  fr 1   0.53  0.24  
 2207666   2209213  complement  fr 1   0.53  0.01  
 2207666   2209147  complement  fr 1   0.55  0.10  
 2207666   2209108  complement  fr 1   0.57  0.03  
 2207666   2208925  complement  fr 1   0.60  0.01  
 2207666   2208913  complement  fr 1   0.59  0.20  
 2207666   2208832  complement  fr 1   0.57  0.11  

 2209429   2209833  complement  fr 3   0.56  0.81  
 2209429   2209812  complement  fr 3   0.60  0.97  
 2209429   2209809  complement  fr 3   0.60  0.99  

 2209809   2210897  complement  fr 2   0.59  0.04  
 2209809   2210780  complement  fr 2   0.63  0.80  
 2209809   2210759  complement  fr 2   0.64  0.00  
 2209809   2210735  complement  fr 2   0.63  0.01  
 2209809   2210705  complement  fr 2   0.63  0.46  

 2210897   2212087  complement  fr 1   0.84  0.41  
 2210897   2212069  complement  fr 1   0.84  0.01  
