                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM73042v1:Chromosome:1:6064456:1 REF
Sequence file: seq.fna
Sequence length: 6064456
GC Content:  60.13%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Escherichia_coli_K_12_substr__MG1655
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
 5028007   5028543  complement  fr 3   0.89  0.81  
 5028007   5028504  complement  fr 3   0.91  0.25  
 5028007   5028501  complement  fr 3   0.91  0.39  
 5028007   5028438  complement  fr 3   0.90  0.03  

 5028781   5029740  direct      fr 1   0.74  0.08  
 5028934   5029740  direct      fr 1   0.75  0.00  
 5029018   5029740  direct      fr 1   0.76  0.64  
 5029066   5029740  direct      fr 1   0.77  0.30  
 5029234   5029740  direct      fr 1   0.74  0.00  
 5029417   5029740  direct      fr 1   0.82  0.15  

 5029743   5030348  complement  fr 2   0.60  0.62  
 5029743   5030297  complement  fr 2   0.63  0.28  
 5029743   5030273  complement  fr 2   0.62  0.29  
 5029743   5030264  complement  fr 2   0.61  0.80  
 5029743   5030189  complement  fr 2   0.57  0.01  
 5029743   5030156  complement  fr 2   0.58  0.02  
 5029743   5030069  complement  fr 2   0.66  0.15  

 5030407   5030886  complement  fr 3   0.67  1.00  
 5030407   5030874  complement  fr 3   0.69  0.99  
 5030407   5030856  complement  fr 3   0.69  0.08  
 5030407   5030850  complement  fr 3   0.69  0.05  
 5030407   5030847  complement  fr 3   0.69  0.02  

 5030978   5031433  direct      fr 2   0.92  0.99  
 5031041   5031433  direct      fr 2   0.95  0.00  
 5031104   5031433  direct      fr 2   0.95  0.11  
 5031155   5031433  direct      fr 2   0.94  0.19  

 5031700   5032482  direct      fr 1   0.88  0.01  
 5031805   5032482  direct      fr 1   0.91  0.03  
 5031850   5032482  direct      fr 1   0.90  0.08  
 5031892   5032482  direct      fr 1   0.89  0.03  

 5032482   5033426  direct      fr 3   0.71  0.66  
 5032536   5033426  direct      fr 3   0.74  0.33  
 5032566   5033426  direct      fr 3   0.73  0.43  
 5032665   5033426  direct      fr 3   0.70  0.45  

 5033592   5034503  direct      fr 3   0.88  0.83  
 5033604   5034503  direct      fr 3   0.89  0.32  
 5033625   5034503  direct      fr 3   0.90  0.50  
 5033766   5034503  direct      fr 3   0.92  0.00  
 5033817   5034503  direct      fr 3   0.92  0.22  

 5035086   5036876  direct      fr 3   0.81  0.02  
 5035101   5036876  direct      fr 3   0.82  0.07  
 5035242   5036876  direct      fr 3   0.84  0.16  
 5035266   5036876  direct      fr 3   0.84  0.00  
 5035401   5036876  direct      fr 3   0.84  0.61  

 5036907   5038274  direct      fr 3   0.94  0.99  
 5036916   5038274  direct      fr 3   0.94  0.97  
 5036964   5038274  direct      fr 3   0.96  0.03  
 5036967   5038274  direct      fr 3   0.96  0.03  
 5036976   5038274  direct      fr 3   0.96  0.02  

 5038511   5041051  direct      fr 2   0.79  0.71  
 5038520   5041051  direct      fr 2   0.80  0.26  
 5038550   5041051  direct      fr 2   0.81  0.05  
 5038706   5041051  direct      fr 2   0.83  0.79  
 5038847   5041051  direct      fr 2   0.82  0.03  
 5038868   5041051  direct      fr 2   0.82  0.24  

 5041200   5041988  complement  fr 2   0.90  0.73  
 5041200   5041859  complement  fr 2   0.88  0.02  
 5041200   5041853  complement  fr 2   0.88  0.08  

 5042108   5043391  direct      fr 2   0.87  0.98  
 5042249   5043391  direct      fr 2   0.90  0.08  
 5042432   5043391  direct      fr 2   0.91  0.00  
 5042438   5043391  direct      fr 2   0.91  0.00  

 5043395   5044693  direct      fr 2   0.73  0.91  
 5043425   5044693  direct      fr 2   0.75  0.32  
 5043515   5044693  direct      fr 2   0.80  0.82  
 5043596   5044693  direct      fr 2   0.79  0.34  
 5043728   5044693  direct      fr 2   0.77  0.77  
 5043755   5044693  direct      fr 2   0.78  0.15  

 5044706   5045341  direct      fr 2   0.78  0.95  
 5044748   5045341  direct      fr 2   0.82  0.90  
 5044808   5045341  direct      fr 2   0.80  0.00  
 5044952   5045341  direct      fr 2   0.85  0.03  

 5045454   5046788  direct      fr 3   0.83  0.94  
 5045502   5046788  direct      fr 3   0.86  0.04  
 5045550   5046788  direct      fr 3   0.85  0.31  
 5045574   5046788  direct      fr 3   0.85  0.03  

 5046826   5047629  complement  fr 3   0.79  0.17  
 5046826   5047533  complement  fr 3   0.79  0.00  
 5046826   5047500  complement  fr 3   0.78  0.38  
 5046826   5047473  complement  fr 3   0.77  0.72  

 5047815   5048834  direct      fr 3   0.82  0.22  
 5047827   5048834  direct      fr 3   0.83  0.91  
 5047872   5048834  direct      fr 3   0.84  0.49  
 5047971   5048834  direct      fr 3   0.82  0.17  
 5048001   5048834  direct      fr 3   0.82  0.71  

 5048888   5049148  complement  fr 1   0.60  0.50  
 5048888   5049136  complement  fr 1   0.63  0.43  
 5048888   5049097  complement  fr 1   0.73  0.67  
 5048888   5049064  complement  fr 1   0.72  0.06  
 5048888   5049034  complement  fr 1   0.66  0.17  

 5049481   5049930  direct      fr 1   0.77  0.76  
 5049490   5049930  direct      fr 1   0.77  0.66  
 5049508   5049930  direct      fr 1   0.81  0.74  
 5049556   5049930  direct      fr 1   0.85  0.25  
 5049619   5049930  direct      fr 1   0.82  0.06  
 5049634   5049930  direct      fr 1   0.81  0.01  

 5049932   5050249  complement  fr 1   0.54  0.22  
 5049932   5050162  complement  fr 1   0.70  1.00  
 5049932   5050135  complement  fr 1   0.67  0.01  
 5049932   5050120  complement  fr 1   0.65  0.00  

 5050508   5051830  complement  fr 1   0.86  0.34  
 5050508   5051794  complement  fr 1   0.88  0.74  
 5050508   5051743  complement  fr 1   0.88  0.17  
 5050508   5051707  complement  fr 1   0.88  0.08  
 5050508   5051620  complement  fr 1   0.87  0.01  

 5051855   5053231  complement  fr 1   0.84  0.27  
 5051855   5053201  complement  fr 1   0.86  0.07  
 5051855   5053162  complement  fr 1   0.88  0.36  
 5051855   5053096  complement  fr 1   0.88  0.44  
 5051855   5053090  complement  fr 1   0.88  0.09  

 5053270   5054316  direct      fr 1   0.80  0.00  
 5053369   5054316  direct      fr 1   0.89  0.78  
 5053552   5054316  direct      fr 1   0.93  0.78  
 5053591   5054316  direct      fr 1   0.92  0.13  
 5053645   5054316  direct      fr 1   0.92  0.04  

 5054529   5054936  direct      fr 3   0.74  0.03  

 5055033   5057378  complement  fr 2   0.85  0.50  
 5055033   5057282  complement  fr 2   0.86  0.07  
 5055033   5057201  complement  fr 2   0.86  0.04  
 5055033   5057177  complement  fr 2   0.86  0.01  

 5057470   5058414  complement  fr 3   0.66  0.93  
 5057470   5058369  complement  fr 3   0.66  0.15  
 5057470   5058357  complement  fr 3   0.66  0.02  
 5057470   5058351  complement  fr 3   0.66  0.01  

 5057965   5058120  direct      fr 1   0.54  0.17  

 5058411   5059115  complement  fr 2   0.53  0.00  
 5058411   5059082  complement  fr 2   0.55  0.00  
 5058411   5059037  complement  fr 2   0.59  0.00  
 5058411   5058986  complement  fr 2   0.63  0.06  
 5058411   5058908  complement  fr 2   0.74  0.16  
 5058411   5058773  complement  fr 2   0.79  0.49  
 5058411   5058641  complement  fr 2   0.72  0.03  
 5058411   5058584  complement  fr 2   0.63  0.08  

 5059152   5059454  direct      fr 3   0.80  0.75  
 5059194   5059454  direct      fr 3   0.87  0.32  
 5059233   5059454  direct      fr 3   0.85  0.25  
 5059254   5059454  direct      fr 3   0.83  0.05  

 5059349   5061025  direct      fr 2   0.79  0.05  
 5059451   5061025  direct      fr 2   0.83  0.96  
 5059475   5061025  direct      fr 2   0.83  0.42  
 5059580   5061025  direct      fr 2   0.81  0.33  

 5061025   5061351  direct      fr 1   0.65  0.69  
 5061193   5061351  direct      fr 1   0.57  0.00  
 5061217   5061351  direct      fr 1   0.51  0.19  
 5061232   5061351  direct      fr 1   0.52  0.83  
 5061238   5061351  direct      fr 1   0.52  0.14  

 5061454   5061615  complement  fr 3   0.59  0.89  

 5061933   5062910  direct      fr 3   0.82  0.94  
 5062083   5062910  direct      fr 3   0.84  0.36  
 5062104   5062910  direct      fr 3   0.83  0.02  

 5063336   5065759  direct      fr 2   0.90  0.11  
 5063453   5065759  direct      fr 2   0.93  0.34  
 5063525   5065759  direct      fr 2   0.93  0.34  
 5063540   5065759  direct      fr 2   0.93  0.71  

 5065823   5067283  direct      fr 2   0.88  0.50  
 5065829   5067283  direct      fr 2   0.88  0.72  
 5065862   5067283  direct      fr 2   0.89  0.78  
 5065868   5067283  direct      fr 2   0.89  0.06  
 5065874   5067283  direct      fr 2   0.89  0.10  

 5067370   5068254  complement  fr 3   0.68  0.47  
 5067370   5068086  complement  fr 3   0.67  0.09  
 5067370   5067987  complement  fr 3   0.71  0.69  
 5067370   5067957  complement  fr 3   0.70  0.05  

 5068303   5069292  direct      fr 1   0.78  0.01  
 5068369   5069292  direct      fr 1   0.84  0.00  
 5068393   5069292  direct      fr 1   0.86  0.02  
 5068420   5069292  direct      fr 1   0.88  0.99  
 5068468   5069292  direct      fr 1   0.89  0.01  
 5068471   5069292  direct      fr 1   0.89  0.01  
 5068519   5069292  direct      fr 1   0.88  0.00  

 5069384   5070925  complement  fr 1   0.81  0.98  
 5069384   5070886  complement  fr 1   0.81  0.08  
 5069384   5070826  complement  fr 1   0.81  0.14  
 5069384   5070766  complement  fr 1   0.81  0.04  
 5069384   5070754  complement  fr 1   0.81  0.00  

 5071081   5072262  direct      fr 1   0.80  0.70  
 5071120   5072262  direct      fr 1   0.81  0.85  
 5071171   5072262  direct      fr 1   0.80  0.08  
 5071174   5072262  direct      fr 1   0.80  0.09  

 5072371   5072988  direct      fr 1   0.62  0.12  
 5072482   5072988  direct      fr 1   0.76  0.77  
 5072494   5072988  direct      fr 1   0.77  0.89  
 5072524   5072988  direct      fr 1   0.79  0.30  
 5072572   5072988  direct      fr 1   0.76  0.00  
 5072581   5072988  direct      fr 1   0.76  0.03  

 5073730   5074722  direct      fr 1   0.82  0.04  
 5073784   5074722  direct      fr 1   0.87  0.00  
 5073820   5074722  direct      fr 1   0.90  0.89  
 5073835   5074722  direct      fr 1   0.91  0.94  
 5073877   5074722  direct      fr 1   0.93  0.03  
 5073892   5074722  direct      fr 1   0.93  0.01  
 5073931   5074722  direct      fr 1   0.92  0.02  

 5074726   5076744  direct      fr 1   0.91  0.89  
 5074774   5076744  direct      fr 1   0.93  0.11  
 5074777   5076744  direct      fr 1   0.93  0.12  
 5074780   5076744  direct      fr 1   0.93  0.11  

 5076748   5077374  direct      fr 1   0.79  0.79  
 5076760   5077374  direct      fr 1   0.79  0.16  
 5076829   5077374  direct      fr 1   0.84  0.43  
 5076859   5077374  direct      fr 1   0.87  0.32  
 5077018   5077374  direct      fr 1   0.83  0.07  

 5077374   5077709  direct      fr 3   0.73  0.29  
 5077455   5077709  direct      fr 3   0.80  0.42  
 5077485   5077709  direct      fr 3   0.78  0.07  
 5077488   5077709  direct      fr 3   0.78  0.02  

 5077721   5078608  direct      fr 2   0.85  0.58  
 5077775   5078608  direct      fr 2   0.90  0.25  
 5077784   5078608  direct      fr 2   0.90  0.07  
 5077847   5078608  direct      fr 2   0.89  0.00  

 5078799   5079503  complement  fr 2   0.80  0.83  
 5078799   5079419  complement  fr 2   0.79  0.04  
 5078799   5079392  complement  fr 2   0.78  0.39  
 5078799   5079389  complement  fr 2   0.78  0.33  

 5079611   5080555  complement  fr 1   0.76  0.21  
 5079611   5080528  complement  fr 1   0.78  0.55  
 5079611   5080426  complement  fr 1   0.79  0.52  
 5079611   5080420  complement  fr 1   0.79  0.14  

 5080525   5082261  complement  fr 3   0.86  0.72  
 5080525   5082201  complement  fr 3   0.87  0.32  
 5080525   5082144  complement  fr 3   0.86  0.08  
 5080525   5082114  complement  fr 3   0.87  0.00  
 5080525   5082039  complement  fr 3   0.91  0.14  
 5080525   5082021  complement  fr 3   0.92  0.63  

 5082410   5083591  complement  fr 1   0.85  0.97  
 5082410   5083492  complement  fr 1   0.87  0.09  
 5082410   5083486  complement  fr 1   0.87  0.01  
 5082410   5083477  complement  fr 1   0.87  0.00  

 5083613   5084302  complement  fr 1   0.92  0.96  
 5083613   5084218  complement  fr 1   0.91  0.11  
 5083613   5084197  complement  fr 1   0.90  0.15  

 5084315   5085028  complement  fr 1   0.90  0.88  
 5084315   5084956  complement  fr 1   0.93  0.40  
 5084315   5084953  complement  fr 1   0.93  0.29  
 5084315   5084923  complement  fr 1   0.93  0.11  

 5085047   5085820  complement  fr 1   0.83  0.56  
 5085047   5085784  complement  fr 1   0.87  0.81  
 5085047   5085775  complement  fr 1   0.87  0.39  
 5085047   5085757  complement  fr 1   0.87  0.11  

 5085868   5086632  complement  fr 3   0.88  0.93  
 5085868   5086548  complement  fr 3   0.89  0.52  
 5085868   5086545  complement  fr 3   0.89  0.19  
 5085868   5086440  complement  fr 3   0.88  0.13  

 5086976   5087860  direct      fr 2   0.89  0.92  
 5086991   5087860  direct      fr 2   0.90  0.91  
 5087018   5087860  direct      fr 2   0.94  0.08  
 5087036   5087860  direct      fr 2   0.93  0.06  
 5087414   5087860  direct      fr 2   0.93  0.00  

 5087979   5089586  direct      fr 3   0.89  0.71  
 5088036   5089586  direct      fr 3   0.92  0.09  
 5088138   5089586  direct      fr 3   0.94  0.23  
 5088177   5089586  direct      fr 3   0.94  0.02  
 5088204   5089586  direct      fr 3   0.95  0.90  
 5088213   5089586  direct      fr 3   0.95  0.86  

 5089752   5091785  direct      fr 3   0.77  0.22  
 5089782   5091785  direct      fr 3   0.79  0.84  
 5089923   5091785  direct      fr 3   0.79  0.47  
 5089953   5091785  direct      fr 3   0.79  0.09  
 5090034   5091785  direct      fr 3   0.78  0.30  

 5091930   5092943  complement  fr 2   0.77  0.95  
 5091930   5092925  complement  fr 2   0.77  0.61  
 5091930   5092868  complement  fr 2   0.76  0.26  
 5091930   5092790  complement  fr 2   0.74  0.16  

 5093094   5095013  complement  fr 2   0.79  0.15  
 5093094   5094941  complement  fr 2   0.80  0.06  
 5093094   5094929  complement  fr 2   0.80  0.00  
 5093094   5094821  complement  fr 2   0.80  0.27  

 5095111   5097381  complement  fr 3   0.87  0.08  
 5095111   5097354  complement  fr 3   0.88  0.94  
 5095111   5097270  complement  fr 3   0.89  0.26  
 5095111   5097132  complement  fr 3   0.90  0.08  
 5095111   5097123  complement  fr 3   0.90  0.06  

 5097351   5098001  complement  fr 2   0.77  0.00  
 5097351   5097965  complement  fr 2   0.82  0.26  
 5097351   5097938  complement  fr 2   0.85  0.05  
 5097351   5097890  complement  fr 2   0.90  0.91  
 5097351   5097854  complement  fr 2   0.89  0.39  
 5097351   5097794  complement  fr 2   0.88  0.31  

 5098164   5098541  complement  fr 2   0.53  0.39  

 5098725   5099585  complement  fr 2   0.67  0.00  
 5098725   5099483  complement  fr 2   0.76  0.00  
 5098725   5099444  complement  fr 2   0.80  0.06  
 5098725   5099435  complement  fr 2   0.81  0.76  
 5098725   5099432  complement  fr 2   0.81  0.75  
 5098725   5099396  complement  fr 2   0.83  0.82  
 5098725   5099378  complement  fr 2   0.83  0.20  
 5098725   5099363  complement  fr 2   0.83  0.10  

 5099630   5100013  direct      fr 2   0.69  0.13  
 5099801   5100013  direct      fr 2   0.89  0.15  
 5099852   5100013  direct      fr 2   0.86  0.03  
 5099867   5100013  direct      fr 2   0.85  0.06  

 5100086   5100226  complement  fr 1   0.58  0.47  
 5100086   5100199  complement  fr 1   0.58  0.03  

 5100220   5100486  complement  fr 3   0.84  0.41  
 5100220   5100315  complement  fr 3   0.61  0.40  
 5100220   5100303  complement  fr 3   0.56  0.01  

 5100632   5101006  complement  fr 1   0.51  0.41  
 5100632   5101000  complement  fr 1   0.51  0.24  
 5100632   5100991  complement  fr 1   0.52  0.49  
 5100632   5100979  complement  fr 1   0.54  0.62  
 5100632   5100970  complement  fr 1   0.53  0.45  
 5100632   5100829  complement  fr 1   0.55  0.70  

 5102242   5102844  direct      fr 1   0.51  0.15  
 5102296   5102844  direct      fr 1   0.57  0.23  
 5102362   5102844  direct      fr 1   0.56  0.33  
 5102401   5102844  direct      fr 1   0.51  0.00  
 5102557   5102844  direct      fr 1   0.56  0.02  
 5102659   5102844  direct      fr 1   0.66  0.02  

 5103023   5103643  direct      fr 2   0.55  0.03  
 5103059   5103643  direct      fr 2   0.58  0.36  
 5103074   5103643  direct      fr 2   0.60  0.60  
 5103221   5103643  direct      fr 2   0.64  0.00  
 5103275   5103643  direct      fr 2   0.72  0.95  
 5103368   5103643  direct      fr 2   0.68  0.25  
 5103392   5103643  direct      fr 2   0.65  0.04  

 5103640   5105322  direct      fr 1   0.77  0.85  
 5103859   5105322  direct      fr 1   0.81  0.42  
 5103886   5105322  direct      fr 1   0.82  0.80  
 5103910   5105322  direct      fr 1   0.82  0.03  
 5103976   5105322  direct      fr 1   0.84  0.00  
 5104009   5105322  direct      fr 1   0.86  0.46  
 5104156   5105322  direct      fr 1   0.88  0.66  

 5105352   5106356  direct      fr 3   0.57  0.10  
 5105373   5106356  direct      fr 3   0.58  0.20  
 5105472   5106356  direct      fr 3   0.58  0.05  
 5105562   5106356  direct      fr 3   0.60  0.98  
 5105619   5106356  direct      fr 3   0.60  0.31  
 5105679   5106356  direct      fr 3   0.56  0.00  

 5106353   5107735  direct      fr 2   0.73  0.00  
 5106419   5107735  direct      fr 2   0.76  0.39  
 5106428   5107735  direct      fr 2   0.76  0.59  
 5106449   5107735  direct      fr 2   0.77  0.12  
 5106470   5107735  direct      fr 2   0.78  0.54  
 5106473   5107735  direct      fr 2   0.78  0.42  
 5106533   5107735  direct      fr 2   0.77  0.05  

 5107756   5108304  direct      fr 1   0.59  0.20  
 5107762   5108304  direct      fr 1   0.59  0.02  
 5107789   5108304  direct      fr 1   0.56  0.00  

 5108326   5109273  direct      fr 1   0.63  0.10  
 5108353   5109273  direct      fr 1   0.65  0.05  
 5108383   5109273  direct      fr 1   0.67  0.85  
 5108503   5109273  direct      fr 1   0.66  0.06  
 5108641   5109273  direct      fr 1   0.71  0.01  
 5108716   5109273  direct      fr 1   0.71  0.21  
 5108737   5109273  direct      fr 1   0.70  0.16  

 5110023   5111918  direct      fr 3   0.77  0.61  
 5110026   5111918  direct      fr 3   0.77  0.61  
 5110056   5111918  direct      fr 3   0.78  0.77  
 5110173   5111918  direct      fr 3   0.78  0.03  
 5110179   5111918  direct      fr 3   0.77  0.02  
 5110182   5111918  direct      fr 3   0.77  0.03  

 5111899   5113020  direct      fr 1   0.70  0.50  
 5111926   5113020  direct      fr 1   0.71  0.77  
 5111935   5113020  direct      fr 1   0.72  0.73  
 5111944   5113020  direct      fr 1   0.72  0.60  
 5112082   5113020  direct      fr 1   0.73  0.11  
 5112202   5113020  direct      fr 1   0.71  0.16  

 5113163   5113534  complement  fr 1   0.85  0.66  
 5113163   5113441  complement  fr 1   0.85  0.01  
 5113163   5113438  complement  fr 1   0.85  0.01  
 5113163   5113420  complement  fr 1   0.84  0.00  

 5113568   5114020  complement  fr 1   0.55  0.00  
 5113568   5113897  complement  fr 1   0.74  0.99  
 5113568   5113852  complement  fr 1   0.75  0.03  
 5113568   5113804  complement  fr 1   0.70  0.01  
 5113568   5113783  complement  fr 1   0.67  0.00  

 5120455   5121594  direct      fr 1   0.73  0.96  
 5120653   5121594  direct      fr 1   0.78  0.08  
 5120713   5121594  direct      fr 1   0.79  0.72  
 5120788   5121594  direct      fr 1   0.78  0.13  
 5120926   5121594  direct      fr 1   0.80  0.03  

 5121591   5122184  direct      fr 3   0.79  0.92  
 5121816   5122184  direct      fr 3   0.85  0.56  
 5121936   5122184  direct      fr 3   0.79  0.00  

 5122133   5123029  direct      fr 2   0.85  0.73  
 5122181   5123029  direct      fr 2   0.90  0.01  
 5122187   5123029  direct      fr 2   0.90  0.22  
 5122250   5123029  direct      fr 2   0.92  0.13  
 5122277   5123029  direct      fr 2   0.92  0.01  
 5122457   5123029  direct      fr 2   0.89  0.40  

 5123030   5123956  direct      fr 2   0.88  0.94  
 5123084   5123956  direct      fr 2   0.92  0.01  
 5123114   5123956  direct      fr 2   0.92  0.61  

 5123986   5125605  direct      fr 1   0.89  0.07  
 5124109   5125605  direct      fr 1   0.91  0.12  
 5124157   5125605  direct      fr 1   0.90  0.00  
 5124184   5125605  direct      fr 1   0.90  0.01  

 5125639   5126613  direct      fr 1   0.89  0.00  
 5125666   5126613  direct      fr 1   0.91  0.12  
 5125750   5126613  direct      fr 1   0.93  0.24  
 5125765   5126613  direct      fr 1   0.93  0.04  
 5125822   5126613  direct      fr 1   0.94  0.54  

 5126670   5128415  direct      fr 3   0.81  0.86  
 5126703   5128415  direct      fr 3   0.82  0.98  
 5126730   5128415  direct      fr 3   0.83  0.00  
 5126751   5128415  direct      fr 3   0.82  0.01  
 5126847   5128415  direct      fr 3   0.81  0.16  

 5128080   5128238  complement  fr 2   0.57  0.75  
 5128080   5128226  complement  fr 2   0.60  0.91  
 5128080   5128217  complement  fr 2   0.64  0.42  

 5128759   5129808  direct      fr 1   0.87  0.94  
 5128924   5129808  direct      fr 1   0.91  0.69  
 5128945   5129808  direct      fr 1   0.91  0.69  
 5129002   5129808  direct      fr 1   0.91  0.03  

 5129805   5130929  direct      fr 3   0.82  0.99  
 5129814   5130929  direct      fr 3   0.82  0.98  
 5129883   5130929  direct      fr 3   0.83  0.35  
 5129901   5130929  direct      fr 3   0.83  0.15  
 5129934   5130929  direct      fr 3   0.82  0.11  

 5130973   5131311  direct      fr 1   0.66  0.60  
 5130997   5131311  direct      fr 1   0.71  0.95  
 5131033   5131311  direct      fr 1   0.75  0.10  
 5131090   5131311  direct      fr 1   0.72  0.59  
 5131165   5131311  direct      fr 1   0.78  0.01  
 5131219   5131311  direct      fr 1   0.68  0.40  

 5131371   5133242  direct      fr 3   0.90  0.94  
 5131374   5133242  direct      fr 3   0.90  0.95  
 5131419   5133242  direct      fr 3   0.91  0.04  
 5131653   5133242  direct      fr 3   0.91  0.89  
 5131662   5133242  direct      fr 3   0.91  0.64  
 5131665   5133242  direct      fr 3   0.91  0.55  

 5133252   5134166  direct      fr 3   0.85  0.83  
 5133273   5134166  direct      fr 3   0.86  0.21  
 5133306   5134166  direct      fr 3   0.88  0.10  
 5133426   5134166  direct      fr 3   0.90  0.16  
 5133468   5134166  direct      fr 3   0.89  0.04  

 5134290   5134832  direct      fr 3   0.90  0.96  
 5134335   5134832  direct      fr 3   0.90  0.02  
 5134398   5134832  direct      fr 3   0.88  0.26  

 5135037   5135852  complement  fr 2   0.80  0.43  
 5135037   5135843  complement  fr 2   0.80  0.77  
 5135037   5135726  complement  fr 2   0.80  0.44  

 5136058   5136768  direct      fr 1   0.87  0.77  
 5136070   5136768  direct      fr 1   0.87  0.93  
 5136079   5136768  direct      fr 1   0.87  0.46  

 5136771   5137553  direct      fr 3   0.82  0.01  
 5136843   5137553  direct      fr 3   0.88  0.33  
 5136864   5137553  direct      fr 3   0.89  0.01  
 5136909   5137553  direct      fr 3   0.88  0.18  

 5137808   5138299  direct      fr 2   0.51  0.56  
 5137838   5138299  direct      fr 2   0.55  0.99  
 5137847   5138299  direct      fr 2   0.55  0.89  
 5137883   5138299  direct      fr 2   0.52  0.00  

 5138350   5139564  direct      fr 1   0.82  0.80  
 5138416   5139564  direct      fr 1   0.85  0.02  
 5138500   5139564  direct      fr 1   0.85  0.66  
 5138680   5139564  direct      fr 1   0.88  0.39  

 5139664   5140050  direct      fr 1   0.77  0.98  
 5139721   5140050  direct      fr 1   0.80  0.03  
 5139754   5140050  direct      fr 1   0.78  0.01  
 5139784   5140050  direct      fr 1   0.76  0.12  

 5140079   5140402  direct      fr 2   0.75  0.35  
 5140091   5140402  direct      fr 2   0.78  0.30  
 5140115   5140402  direct      fr 2   0.84  0.65  
 5140199   5140402  direct      fr 2   0.80  0.01  
 5140220   5140402  direct      fr 2   0.77  0.00  

 5140372   5140932  direct      fr 1   0.86  0.00  
 5140411   5140932  direct      fr 1   0.92  0.12  
 5140510   5140932  direct      fr 1   0.99  0.00  
 5140639   5140932  direct      fr 1   0.98  0.46  
 5140693   5140932  direct      fr 1   0.98  0.04  

 5140984   5142846  direct      fr 1   0.90  0.28  
 5141134   5142846  direct      fr 1   0.94  0.47  
 5141152   5142846  direct      fr 1   0.94  0.03  
 5141227   5142846  direct      fr 1   0.94  0.03  

 5142898   5143191  direct      fr 1   0.54  0.21  
 5142904   5143191  direct      fr 1   0.56  0.44  

 5143206   5143406  direct      fr 3   0.67  0.98  
 5143227   5143406  direct      fr 3   0.74  0.95  
 5143269   5143406  direct      fr 3   0.67  0.00  
 5143284   5143406  direct      fr 3   0.65  0.00  

 5143498   5143923  direct      fr 1   0.80  0.12  
 5143696   5143923  direct      fr 1   0.80  0.28  
 5143765   5143923  direct      fr 1   0.71  0.00  

 5143952   5145100  direct      fr 2   0.71  0.73  
 5144003   5145100  direct      fr 2   0.73  0.19  
 5144057   5145100  direct      fr 2   0.71  0.09  
 5144099   5145100  direct      fr 2   0.71  0.20  
 5144207   5145100  direct      fr 2   0.76  0.44  

 5145113   5145871  direct      fr 2   0.77  0.65  
 5145233   5145871  direct      fr 2   0.80  0.01  
 5145284   5145871  direct      fr 2   0.79  0.01  
 5145350   5145871  direct      fr 2   0.76  0.00  

 5145868   5146860  direct      fr 1   0.70  0.64  
 5145871   5146860  direct      fr 1   0.70  0.38  
 5145970   5146860  direct      fr 1   0.73  0.02  
 5146159   5146860  direct      fr 1   0.73  0.86  
 5146189   5146860  direct      fr 1   0.71  0.00  

 5146440   5146562  complement  fr 2   0.58  0.11  

 5146863   5147972  direct      fr 3   0.92  0.55  
 5146926   5147972  direct      fr 3   0.93  0.62  
 5146950   5147972  direct      fr 3   0.93  0.23  
 5146959   5147972  direct      fr 3   0.93  0.02  

 5147996   5149285  direct      fr 2   0.88  0.86  
 5148026   5149285  direct      fr 2   0.90  0.06  
 5148122   5149285  direct      fr 2   0.91  0.02  
 5148170   5149285  direct      fr 2   0.91  0.05  
 5148194   5149285  direct      fr 2   0.91  0.04  

 5149327   5149968  direct      fr 1   0.88  0.96  
 5149420   5149968  direct      fr 1   0.92  0.13  
 5149423   5149968  direct      fr 1   0.92  0.08  
 5149426   5149968  direct      fr 1   0.92  0.00  

 5149871   5151112  direct      fr 2   0.88  0.19  
 5149907   5151112  direct      fr 2   0.91  0.00  
 5149922   5151112  direct      fr 2   0.93  0.15  
 5149961   5151112  direct      fr 2   0.95  0.95  
 5149970   5151112  direct      fr 2   0.95  0.53  
 5150084   5151112  direct      fr 2   0.97  0.25  

 5151235   5152716  direct      fr 1   0.89  0.68  
 5151247   5152716  direct      fr 1   0.90  0.62  
 5151268   5152716  direct      fr 1   0.91  0.82  
 5151445   5152716  direct      fr 1   0.92  0.02  
 5151457   5152716  direct      fr 1   0.92  0.03  
 5151499   5152716  direct      fr 1   0.91  0.01  

 5152941   5154089  direct      fr 3   0.87  0.31  
 5152989   5154089  direct      fr 3   0.89  0.66  
 5153076   5154089  direct      fr 3   0.89  0.69  
 5153118   5154089  direct      fr 3   0.90  0.60  

 5154077   5154868  direct      fr 2   0.74  0.93  
 5154209   5154868  direct      fr 2   0.72  0.05  
 5154221   5154868  direct      fr 2   0.72  0.00  
 5154242   5154868  direct      fr 2   0.71  0.01  

 5154998   5156677  complement  fr 1   0.81  0.84  
 5154998   5156671  complement  fr 1   0.82  0.90  
 5154998   5156527  complement  fr 1   0.83  0.86  
