                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM73042v1:Chromosome:1:6064456:1 REF
Sequence file: seq.fna
Sequence length: 6064456
GC Content:  60.13%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Staphylococcus_aureus_Mu50
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
  1555256   1555408  complement  fr 1
  1555306   1557003  complement  fr 3
  1555874   1556257  complement  fr 1
  1556481   1557014  direct      fr 3
  1556598   1557701  complement  fr 2
  1557231   1557710  direct      fr 3
  1557277   1557468  complement  fr 3
  1558148   1558894  complement  fr 1
  1558831   1559232  direct      fr 1
  1559296   1560213  direct      fr 1
  1559311   1559871  complement  fr 3
  1559361   1559885  direct      fr 3
  1559940   1560293  direct      fr 3
  1560338   1562515  direct      fr 2
  1560506   1561540  complement  fr 1
  1560607   1560891  direct      fr 1
  1560976   1561152  direct      fr 1
  1561538   1562503  complement  fr 1
  1562020   1562379  direct      fr 1
  1562493   1562951  direct      fr 3
  1562761   1563042  complement  fr 3
  1563114   1563506  complement  fr 2
  1563164   1564381  direct      fr 2
  1563504   1563740  complement  fr 2
  1563897   1564109  complement  fr 2
  1564107   1564823  complement  fr 2
  1564379   1564876  direct      fr 2
  1564899   1565843  complement  fr 2
  1565113   1565226  complement  fr 3
  1565269   1565451  complement  fr 3
  1565799   1566284  direct      fr 3
  1565821   1566330  complement  fr 3
  1567423   1568142  complement  fr 3
  1567452   1567814  direct      fr 3
  1568061   1571306  complement  fr 2
  1568067   1571216  direct      fr 3
  1568278   1568484  complement  fr 3
  1568537   1568677  direct      fr 2
  1568933   1569136  direct      fr 2
  1569134   1569289  direct      fr 2
  1569635   1570066  direct      fr 2
  1570064   1570420  direct      fr 2
  1570418   1571263  direct      fr 2
  1571332   1572681  direct      fr 1
  1571372   1571602  complement  fr 1
  1571422   1572795  complement  fr 3
  1571891   1572079  complement  fr 1
  1572077   1572385  complement  fr 1
  1572437   1572694  complement  fr 1
  1572699   1575194  complement  fr 2
  1572833   1573027  direct      fr 2
  1572873   1576175  direct      fr 3
  1573079   1573339  direct      fr 2
  1573522   1573695  complement  fr 3
  1575002   1575307  direct      fr 2
  1575187   1575546  complement  fr 3
  1575501   1575911  complement  fr 2
  1575785   1576165  direct      fr 2
  1576582   1576779  direct      fr 1
  1576878   1577714  complement  fr 2
  1576889   1577101  direct      fr 2
  1577246   1577668  direct      fr 2
  1577683   1578486  complement  fr 3
  1577835   1578410  direct      fr 3
  1578401   1579927  direct      fr 2
  1578659   1579690  complement  fr 1
  1578697   1579380  direct      fr 1
  1579378   1579614  direct      fr 1
  1580128   1581549  direct      fr 1
  1580194   1580910  complement  fr 3
  1581141   1581335  direct      fr 3
  1581322   1581621  complement  fr 3
  1581625   1582692  complement  fr 3
  1581654   1582076  direct      fr 3
  1582074   1582472  direct      fr 3
  1582470   1583036  direct      fr 3
  1582867   1583784  complement  fr 3
  1583277   1583969  direct      fr 3
  1583782   1584954  complement  fr 3
  1584952   1585419  complement  fr 3
  1585389   1585910  direct      fr 3
  1585456   1585644  complement  fr 3
  1585657   1585929  complement  fr 3
  1586120   1586641  direct      fr 2
  1586601   1587191  complement  fr 2
  1586644   1586961  complement  fr 3
  1586735   1587232  direct      fr 2
  1587098   1588702  complement  fr 1
  1587403   1587855  direct      fr 1
  1588252   1589025  direct      fr 1
  1588267   1589190  complement  fr 3
  1588700   1588840  complement  fr 1
  1589010   1590284  direct      fr 3
  1589115   1590722  complement  fr 2
  1589263   1589454  complement  fr 3
  1589366   1589725  direct      fr 2
  1589779   1590141  complement  fr 3
  1590265   1590687  complement  fr 3
  1590647   1592536  direct      fr 2
  1590864   1591187  complement  fr 2
  1591185   1591343  complement  fr 2
  1591743   1592627  complement  fr 2
  1592534   1592683  direct      fr 2
  1592625   1592762  complement  fr 2
  1592760   1594367  complement  fr 2
  1592773   1593135  complement  fr 3
  1592778   1594313  direct      fr 3
  1593133   1593429  complement  fr 3
  1593427   1593726  complement  fr 3
  1593769   1593921  complement  fr 3
  1594265   1594600  complement  fr 1
  1594288   1594863  direct      fr 1
  1594358   1595494  direct      fr 2
  1594670   1594831  complement  fr 1
  1594829   1595023  complement  fr 1
  1594861   1595208  direct      fr 1
  1595465   1596304  complement  fr 1
  1595940   1596125  complement  fr 2
  1596100   1597302  direct      fr 1
  1596141   1596458  direct      fr 3
  1596148   1597071  complement  fr 3
  1597032   1597544  direct      fr 3
  1597331   1598866  direct      fr 2
  1597740   1598021  complement  fr 2
  1598340   1598561  complement  fr 2
  1598562   1598681  complement  fr 2
  1599241   1599762  complement  fr 3
  1599539   1600360  direct      fr 2
  1599789   1599953  complement  fr 2
  1600293   1600652  complement  fr 2
  1600355   1601158  complement  fr 1
  1601080   1601298  direct      fr 1
  1601344   1601724  direct      fr 1
  1601630   1601968  direct      fr 2
  1601660   1602739  complement  fr 1
  1601718   1601963  complement  fr 2
  1602405   1603076  complement  fr 2
  1603343   1604302  complement  fr 1
  1603714   1603839  direct      fr 1
  1604300   1604629  complement  fr 1
  1604891   1605550  direct      fr 2
  1605595   1605771  complement  fr 3
  1605603   1606523  complement  fr 2
  1605665   1605817  direct      fr 2
  1606067   1607092  complement  fr 1
  1606369   1606755  direct      fr 1
  1606891   1607607  complement  fr 3
  1607292   1607405  direct      fr 3
  1607403   1607843  direct      fr 3
  1607605   1608588  complement  fr 3
  1608057   1608290  direct      fr 3
  1608586   1609182  complement  fr 3
  1608861   1609142  direct      fr 3
  1609180   1609728  complement  fr 3
  1609460   1609972  complement  fr 1
  1609768   1609932  direct      fr 1
  1609970   1610911  complement  fr 1
  1610035   1610625  direct      fr 1
  1610623   1610922  direct      fr 1
  1610909   1612933  complement  fr 1
  1610926   1611417  direct      fr 1
  1611415   1611564  direct      fr 1
  1611574   1612176  direct      fr 1
  1612164   1612376  complement  fr 2
  1612261   1612785  direct      fr 1
  1613087   1613494  complement  fr 1
  1613684   1614253  complement  fr 1
  1613707   1614051  direct      fr 1
  1614154   1614408  direct      fr 1
  1614251   1614448  complement  fr 1
  1614406   1614579  direct      fr 1
  1614446   1614889  complement  fr 1
  1614887   1615564  complement  fr 1
  1615453   1615989  direct      fr 1
  1615946   1616245  complement  fr 1
  1615987   1616328  direct      fr 1
  1616121   1616279  direct      fr 3
  1616627   1616887  complement  fr 1
  1616885   1617133  complement  fr 1
  1617098   1620175  direct      fr 2
  1617183   1617431  complement  fr 2
  1617534   1618238  complement  fr 2
  1618808   1620796  complement  fr 1
  1618936   1619577  direct      fr 1
  1619677   1619967  direct      fr 1
  1619965   1620237  direct      fr 1
  1620535   1620717  direct      fr 1
  1620794   1621783  complement  fr 1
  1621084   1621380  direct      fr 1
  1622629   1622967  complement  fr 3
  1623030   1623413  complement  fr 2
  1623611   1623847  complement  fr 1
  1623714   1624532  direct      fr 3
  1623799   1623978  complement  fr 3
  1623976   1624329  complement  fr 3
  1624327   1624632  complement  fr 3
  1624610   1625332  complement  fr 1
  1624820   1625503  direct      fr 2
  1624872   1625306  complement  fr 2
  1625439   1626707  complement  fr 2
  1625460   1626713  direct      fr 3
  1626115   1626576  complement  fr 3
  1626179   1626436  direct      fr 2
  1626583   1626807  direct      fr 1
  1627760   1629226  complement  fr 1
  1628447   1628977  direct      fr 2
  1628794   1629132  direct      fr 1
  1629311   1631008  complement  fr 1
  1629355   1629570  direct      fr 1
  1629483   1629695  complement  fr 2
  1629568   1629741  direct      fr 1
  1630050   1630181  complement  fr 2
  1630539   1630739  complement  fr 2
  1630624   1630998  direct      fr 1
  1631827   1632954  direct      fr 1
  1632629   1633777  complement  fr 1
  1633585   1634319  direct      fr 1
  1633708   1635186  complement  fr 3
  1634648   1634887  complement  fr 1
  1635184   1635456  complement  fr 3
  1635264   1636340  complement  fr 2
  1635732   1636112  direct      fr 3
  1636110   1636337  direct      fr 3
  1636338   1637036  complement  fr 2
  1637383   1637877  direct      fr 1
  1637915   1638388  complement  fr 1
  1638394   1639122  direct      fr 1
  1638977   1639183  direct      fr 2
  1639008   1640030  complement  fr 2
  1639354   1639623  complement  fr 3
  1639621   1639935  complement  fr 3
  1640028   1640315  complement  fr 2
  1640092   1640388  direct      fr 1
  1640570   1640830  direct      fr 2
  1640588   1641403  complement  fr 1
  1640820   1641101  complement  fr 2
  1641270   1642280  direct      fr 3
  1641289   1641543  complement  fr 3
  1641339   1642676  complement  fr 2
  1642235   1642369  direct      fr 2
  1642281   1642772  direct      fr 3
  1642498   1643322  direct      fr 1
  1642756   1644270  complement  fr 3
  1644470   1645015  complement  fr 1
  1644826   1645368  direct      fr 1
  1644955   1645698  complement  fr 3
  1645813   1646259  direct      fr 1
  1646395   1647261  complement  fr 3
  1646708   1646863  complement  fr 1
  1647150   1648172  complement  fr 2
  1647180   1647494  direct      fr 3
  1647492   1648154  direct      fr 3
  1648224   1649573  complement  fr 2
  1648278   1648949  direct      fr 3
  1648612   1649091  complement  fr 3
  1649030   1649218  direct      fr 2
  1649197   1649664  direct      fr 1
  1650386   1652725  complement  fr 1
  1651291   1651773  direct      fr 1
  1651674   1651751  complement  fr 2
  1652018   1652797  direct      fr 2
  1652025   1652363  complement  fr 2
  1652503   1653186  direct      fr 1
  1652735   1652857  complement  fr 1
  1652855   1652962  complement  fr 1
  1653162   1653359  direct      fr 3
  1653169   1654815  complement  fr 3
  1653184   1653630  direct      fr 1
  1653254   1653442  complement  fr 1
  1653357   1653545  direct      fr 3
  1653749   1654009  complement  fr 1
  1653949   1654722  direct      fr 1
  1654121   1654372  complement  fr 1
  1654667   1655521  complement  fr 1
  1654819   1656228  direct      fr 1
  1655876   1656028  complement  fr 1
  1656105   1658306  complement  fr 2
  1656108   1657775  direct      fr 3
  1656334   1656582  complement  fr 3
  1656985   1657368  complement  fr 3
  1657366   1657695  complement  fr 3
  1657693   1657911  complement  fr 3
  1658479   1659804  direct      fr 1
  1658853   1659104  direct      fr 3
  1658918   1659205  complement  fr 1
  1659674   1660372  direct      fr 2
  1660861   1661238  complement  fr 3
  1661069   1661218  direct      fr 2
  1661236   1661475  complement  fr 3
  1662135   1662881  direct      fr 3
  1663041   1664465  complement  fr 2
  1663116   1663448  direct      fr 3
  1663446   1663898  direct      fr 3
  1663899   1664159  direct      fr 3
  1664494   1665582  complement  fr 3
  1665518   1666876  direct      fr 2
  1666053   1666370  complement  fr 2
  1666478   1666723  complement  fr 1
  1666801   1667793  direct      fr 1
  1667861   1668409  direct      fr 2
  1668109   1668330  direct      fr 1
  1669352   1669552  complement  fr 1
  1669904   1672294  complement  fr 1
  1670072   1672312  direct      fr 2
  1670440   1670712  direct      fr 1
  1670496   1670912  complement  fr 2
  1670737   1670919  direct      fr 1
  1671724   1671972  direct      fr 1
  1671891   1672106  complement  fr 2
  1672273   1673019  direct      fr 1
  1672309   1673376  complement  fr 3
  1673262   1673411  direct      fr 3
  1673435   1673797  complement  fr 1
  1673791   1674075  direct      fr 1
  1673821   1674078  complement  fr 3
  1674076   1674678  complement  fr 3
  1674257   1674337  complement  fr 1
  1674627   1676588  complement  fr 2
  1674699   1675220  direct      fr 3
  1675180   1675650  complement  fr 3
  1675218   1676513  direct      fr 3
  1675673   1675966  direct      fr 2
  1675834   1676415  complement  fr 3
  1676874   1677281  complement  fr 2
  1677382   1677714  direct      fr 1
  1677785   1678237  complement  fr 1
  1678623   1679093  direct      fr 3
  1678651   1678899  complement  fr 3
  1678796   1679731  direct      fr 2
  1678928   1679995  complement  fr 1
  1679370   1679513  complement  fr 2
  1680139   1680306  complement  fr 3
  1680383   1681306  complement  fr 1
  1681323   1682351  complement  fr 2
  1681528   1681890  complement  fr 3
  1682022   1682585  direct      fr 3
  1682047   1682259  complement  fr 3
  1682349   1683350  complement  fr 2
  1682575   1682721  complement  fr 3
  1682811   1683374  direct      fr 3
  1683185   1684873  direct      fr 2
  1683323   1684930  complement  fr 1
  1683352   1683762  direct      fr 1
  1683750   1684028  complement  fr 2
  1684218   1684499  complement  fr 2
  1684497   1684754  complement  fr 2
  1684759   1685118  complement  fr 3
  1684821   1685915  direct      fr 3
  1684935   1685912  complement  fr 2
  1685515   1685754  complement  fr 3
  1685716   1686255  direct      fr 1
  1686448   1687539  complement  fr 3
  1686495   1686932  direct      fr 3
  1686930   1687121  direct      fr 3
  1687404   1687508  direct      fr 3
  1687947   1688264  complement  fr 2
  1688282   1688473  direct      fr 2
  1688690   1688770  complement  fr 1
  1688749   1689243  direct      fr 1
  1688768   1688965  complement  fr 1
  1689260   1689493  direct      fr 2
  1689504   1689704  direct      fr 3
  1690034   1690393  complement  fr 1
  1690159   1690368  direct      fr 1
  1690299   1691012  complement  fr 2
  1691021   1691755  direct      fr 2
  1691078   1691731  complement  fr 1
  1691475   1691726  complement  fr 2
  1691716   1692114  complement  fr 3
  1691724   1692827  complement  fr 2
  1692193   1692390  complement  fr 3
  1692573   1692692  direct      fr 3
  1692668   1693150  direct      fr 2
  1692671   1693474  complement  fr 1
  1692993   1693565  complement  fr 2
  1693148   1693450  direct      fr 2
  1693487   1693861  direct      fr 2
  1693704   1693925  complement  fr 2
  1693999   1694772  direct      fr 1
  1694041   1696515  complement  fr 3
  1694693   1694875  complement  fr 1
  1695145   1695963  direct      fr 1
  1695680   1696231  complement  fr 1
  1696549   1697523  complement  fr 3
  1697112   1697297  direct      fr 3
  1697403   1698179  complement  fr 2
  1697711   1697908  direct      fr 2
  1697872   1698129  direct      fr 1
  1698160   1698459  complement  fr 3
  1699179   1700282  direct      fr 3
  1700729   1702030  direct      fr 2
  1701167   1701565  complement  fr 1
  1702717   1703535  complement  fr 3
  1703391   1706153  direct      fr 3
  1703493   1704719  complement  fr 2
  1703659   1704123  complement  fr 3
  1704121   1704291  complement  fr 3
  1704754   1704876  complement  fr 3
  1704771   1706291  complement  fr 2
  1705180   1705317  complement  fr 3
  1705315   1705482  complement  fr 3
  1705480   1705731  complement  fr 3
  1705804   1705926  complement  fr 3
  1706006   1706239  direct      fr 2
  1706318   1706911  complement  fr 1
  1706932   1707726  direct      fr 1
  1707073   1707831  complement  fr 3
  1707221   1707610  complement  fr 1
  1707335   1707796  direct      fr 2
  1707435   1707791  direct      fr 3
  1707608   1707718  complement  fr 1
  1707724   1708548  direct      fr 1
  1707915   1708403  complement  fr 2
  1708334   1708837  direct      fr 2
  1708485   1708727  complement  fr 2
  1709020   1709997  complement  fr 3
  1709023   1709928  direct      fr 1
  1709063   1709215  complement  fr 1
  1709679   1709903  direct      fr 3
  1709867   1710037  complement  fr 1
  1710144   1710392  complement  fr 2
  1710155   1710814  direct      fr 2
  1710185   1710832  complement  fr 1
  1710895   1711434  complement  fr 3
  1711170   1711559  direct      fr 3
  1711495   1711722  complement  fr 3
  1711845   1714529  complement  fr 2
  1712114   1712509  direct      fr 2
  1712494   1712739  complement  fr 3
  1712710   1713402  direct      fr 1
  1712957   1713523  direct      fr 2
  1713223   1713414  complement  fr 3
  1713505   1714020  complement  fr 3
  1714210   1714395  complement  fr 3
  1714551   1715600  complement  fr 2
  1714721   1714978  direct      fr 2
  1715065   1715382  complement  fr 3
  1715286   1715618  direct      fr 3
  1715380   1715547  complement  fr 3
  1715653   1717056  direct      fr 1
  1715725   1716855  complement  fr 3
  1715789   1715908  complement  fr 1
  1715906   1716118  complement  fr 1
  1716843   1717538  complement  fr 2
  1716854   1718353  direct      fr 2
  1716902   1717999  complement  fr 1
  1717536   1717733  complement  fr 2
  1717624   1717920  direct      fr 1
  1717992   1718300  complement  fr 2
  1718351   1718944  direct      fr 2
  1718427   1718939  complement  fr 2
  1718884   1719627  direct      fr 1
  1719083   1719316  complement  fr 1
  1719449   1720954  direct      fr 2
  1719843   1720106  complement  fr 2
  1720104   1720298  complement  fr 2
  1720296   1720625  complement  fr 2
  1721098   1721361  complement  fr 3
  1721359   1721931  complement  fr 3
  1721700   1721909  direct      fr 3
  1722072   1722686  direct      fr 3
  1722094   1725414  direct      fr 1
  1722684   1722854  direct      fr 3
  1722745   1723533  complement  fr 3
  1722852   1723094  direct      fr 3
  1722953   1723312  complement  fr 1
  1723569   1723814  direct      fr 3
  1723753   1724820  complement  fr 3
  1723893   1724027  direct      fr 3
  1724055   1724348  direct      fr 3
  1724346   1724606  direct      fr 3
  1724604   1725218  direct      fr 3
  1724914   1725390  complement  fr 3
  1725216   1725467  direct      fr 3
  1725443   1726786  complement  fr 1
  1726905   1727882  complement  fr 2
  1727908   1729008  complement  fr 3
  1728311   1728619  complement  fr 1
  1729538   1729654  complement  fr 1
  1729706   1729885  complement  fr 1
  1730119   1731090  complement  fr 3
  1730171   1730272  complement  fr 1
  1730270   1730605  complement  fr 1
  1730502   1730723  direct      fr 3
  1730645   1730812  complement  fr 1
  1730924   1731112  complement  fr 1
  1731128   1731451  direct      fr 2
  1731525   1731806  complement  fr 2
  1731904   1732311  direct      fr 1
  1731974   1732540  direct      fr 2
  1733814   1735409  direct      fr 3
  1733874   1735517  complement  fr 2
  1733941   1734183  complement  fr 3
  1734107   1734271  direct      fr 2
  1734181   1734714  complement  fr 3
  1734548   1734733  direct      fr 2
  1735515   1735919  complement  fr 2
  1735745   1736236  direct      fr 2
  1735917   1736603  complement  fr 2
  1736598   1737269  direct      fr 3
  1736758   1737426  complement  fr 3
  1737267   1737671  direct      fr 3
  1737669   1737893  direct      fr 3
  1737999   1740248  direct      fr 3
  1738248   1740398  complement  fr 2
  1738777   1738971  complement  fr 3
  1739713   1740234  complement  fr 3
  1740445   1741803  direct      fr 1
  1740867   1741817  direct      fr 3
  1740871   1741179  complement  fr 3
  1741177   1742298  complement  fr 3
  1742036   1742224  complement  fr 1
  1742190   1742495  complement  fr 2
  1742937   1743092  complement  fr 2
  1743122   1744198  complement  fr 1
  1743391   1743729  direct      fr 1
  1744668   1745540  direct      fr 3
  1744686   1745333  complement  fr 2
  1744847   1745065  direct      fr 2
  1745300   1745896  direct      fr 2
  1745331   1745594  complement  fr 2
  1746005   1747084  direct      fr 2
  1746577   1746867  direct      fr 1
  1747385   1747492  direct      fr 2
  1747471   1747626  complement  fr 3
  1747600   1747968  direct      fr 1
  1748303   1748464  complement  fr 1
  1748421   1748600  direct      fr 3
  1748458   1748838  complement  fr 3
  1748492   1748929  complement  fr 1
  1748878   1749102  complement  fr 3
  1749170   1749520  direct      fr 2
  1749698   1749976  direct      fr 2
  1749974   1750405  direct      fr 2
  1750380   1750739  complement  fr 2
  1750403   1750774  direct      fr 2
  1750696   1750944  complement  fr 3
  1750755   1751483  complement  fr 2
  1750764   1751501  direct      fr 3
  1750942   1751421  complement  fr 3
  1751183   1751614  direct      fr 2
  1751464   1752024  complement  fr 3
  1751739   1752278  direct      fr 3
  1752312   1753091  complement  fr 2
  1752788   1752979  direct      fr 2
  1752977   1753678  direct      fr 2
  1753089   1753385  complement  fr 2
  1753383   1753544  complement  fr 2
  1753684   1753929  direct      fr 1
  1753778   1754008  complement  fr 1
  1754006   1754593  complement  fr 1
  1754014   1754106  direct      fr 1
  1754146   1754577  direct      fr 1
  1754641   1754928  direct      fr 1
  1754666   1755037  complement  fr 1
  1754821   1755978  complement  fr 3
  1754926   1755957  direct      fr 1
  1755035   1755556  complement  fr 1
  1755806   1756102  complement  fr 1
  1755930   1757243  direct      fr 3
  1756375   1756512  complement  fr 3
  1756633   1756824  complement  fr 3
  1756942   1757649  direct      fr 1
  1757435   1757761  complement  fr 1
  1757647   1757988  direct      fr 1
  1757846   1759114  direct      fr 2
  1757951   1759021  complement  fr 1
  1758915   1759121  complement  fr 2
  1759239   1760036  complement  fr 2
  1759337   1760005  direct      fr 2
  1759960   1760253  complement  fr 3
  1760334   1760612  direct      fr 3
  1760716   1760967  direct      fr 1
  1761997   1762242  complement  fr 3
  1762240   1762446  complement  fr 3
  1762296   1762583  direct      fr 3
  1762991   1763302  direct      fr 2
  1763041   1763433  complement  fr 3
  1763677   1764102  complement  fr 3
  1763849   1764166  complement  fr 1
  1764133   1764366  complement  fr 3
  1764565   1764861  direct      fr 1
  1764641   1764817  complement  fr 1
  1764870   1765235  complement  fr 2
  1765326   1766327  complement  fr 2
  1765578   1766168  direct      fr 3
  1766194   1766775  direct      fr 1
  1766777   1767091  complement  fr 1
  1767222   1767758  direct      fr 3
  1767848   1769554  complement  fr 1
  1768355   1768789  direct      fr 2
  1768708   1768830  direct      fr 1
  1769160   1769408  complement  fr 2
  1769552   1771351  complement  fr 1
  1769763   1770017  complement  fr 2
  1770641   1771087  direct      fr 2
  1771122   1771403  complement  fr 2
  1771262   1772167  direct      fr 2
  1771349   1772206  complement  fr 1
  1772302   1772478  complement  fr 3
  1772544   1772702  direct      fr 3
  1772908   1773228  complement  fr 3
  1773054   1773539  direct      fr 3
  1773794   1774087  complement  fr 1
  1774060   1774281  direct      fr 1
  1774486   1774722  direct      fr 1
  1774568   1775113  complement  fr 1
  1775111   1776505  complement  fr 1
  1775193   1775414  complement  fr 2
  1775415   1775855  complement  fr 2
  1775853   1776095  complement  fr 2
  1775980   1776246  direct      fr 1
  1776216   1776533  complement  fr 2
  1776528   1777175  direct      fr 3
  1776562   1778706  complement  fr 3
  1778282   1778758  complement  fr 1
  1778813   1779499  direct      fr 2
  1778909   1779304  complement  fr 1
  1779629   1780705  complement  fr 1
  1780087   1780251  direct      fr 1
  1780377   1781426  direct      fr 3
  1780479   1782023  complement  fr 2
  1780564   1781157  complement  fr 3
  1781155   1781499  complement  fr 3
  1781424   1781633  direct      fr 3
  1781612   1781986  direct      fr 2
  1781970   1782746  direct      fr 3
  1782097   1782570  complement  fr 3
  1782725   1782982  complement  fr 1
  1782828   1782941  direct      fr 3
  1783044   1783358  complement  fr 2
  1783117   1783560  complement  fr 3
  1783251   1783883  direct      fr 3
  1783558   1784112  complement  fr 3
  1784110   1784553  complement  fr 3
  1784445   1784663  direct      fr 3
  1784551   1785078  complement  fr 3
  1785371   1786000  complement  fr 1
  1785556   1785753  direct      fr 1
  1785948   1786352  complement  fr 2
  1786304   1787548  complement  fr 1
  1786464   1786592  complement  fr 2
  1786747   1787001  direct      fr 1
  1786832   1787554  direct      fr 2
  1787049   1787378  complement  fr 2
  1787526   1787819  direct      fr 3
  1787903   1788247  complement  fr 1
  1788165   1788497  direct      fr 3
  1788248   1788481  complement  fr 1
  1788519   1789175  direct      fr 3
  1789191   1790291  direct      fr 3
  1789305   1790567  complement  fr 2
  1789528   1789737  complement  fr 3
  1789873   1790157  complement  fr 3
  1790596   1792200  direct      fr 1
  1790776   1792236  complement  fr 3
  1791180   1791668  direct      fr 3
  1791878   1792033  complement  fr 1
  1792198   1792785  direct      fr 1
  1792318   1792824  complement  fr 3
  1792686   1792811  direct      fr 3
  1792809   1794977  direct      fr 3
  1792908   1794587  complement  fr 2
  1793086   1793283  complement  fr 3
  1793380   1793634  complement  fr 3
  1793716   1793997  complement  fr 3
  1794547   1794891  complement  fr 3
  1794830   1795492  complement  fr 1
  1795485   1796006  complement  fr 2
  1795539   1796636  direct      fr 3
  1796107   1796280  complement  fr 3
  1796208   1796384  complement  fr 2
  1796621   1797544  direct      fr 2
  1798111   1798440  complement  fr 3
  1798266   1799297  direct      fr 3
  1798588   1798740  complement  fr 3
  1799009   1799239  direct      fr 2
  1799446   1799829  complement  fr 3
  1799497   1800471  direct      fr 1
  1799663   1799851  complement  fr 1
  1799887   1800528  complement  fr 3
  1800174   1800287  direct      fr 3
  1800468   1800761  complement  fr 2
  1800551   1801306  direct      fr 2
  1801375   1802280  direct      fr 1
  1801682   1801828  complement  fr 1
  1801826   1802062  complement  fr 1
  1802043   1802168  direct      fr 3
  1802166   1802336  direct      fr 3
  1802492   1802830  direct      fr 2
  1802551   1802763  direct      fr 1
  1802761   1803138  direct      fr 1
  1802890   1803603  complement  fr 3
  1803136   1803546  direct      fr 1
  1804158   1804367  complement  fr 2
  1804472   1804840  complement  fr 1
  1804672   1804884  complement  fr 3
  1804876   1805646  direct      fr 1
  1804991   1805215  complement  fr 1
  1805780   1806379  complement  fr 1
  1805925   1806059  complement  fr 2
  1806438   1807229  complement  fr 2
  1806491   1806895  direct      fr 2
  1807090   1807320  direct      fr 1
  1807115   1807843  complement  fr 1
  1807477   1807824  direct      fr 1
  1807886   1808320  complement  fr 1
  1807948   1808028  direct      fr 1
  1808593   1809684  direct      fr 1
  1808636   1809334  complement  fr 1
  1809401   1809796  complement  fr 1
  1809912   1810679  complement  fr 2
  1809979   1810107  complement  fr 3
  1810168   1810590  complement  fr 3
  1810607   1810993  complement  fr 1
  1810615   1811721  direct      fr 1
  1811342   1811470  complement  fr 1
  1811693   1811914  complement  fr 1
  1811903   1812532  direct      fr 2
  1812091   1812408  direct      fr 1
  1812604   1813110  direct      fr 1
  1812981   1813199  complement  fr 2
  1813295   1813756  direct      fr 2
  1813340   1814746  complement  fr 1
  1813443   1813649  complement  fr 2
  1813754   1814782  direct      fr 2
  1814925   1816010  complement  fr 2
  1815424   1815600  complement  fr 3
  1815598   1815855  complement  fr 3
  1816102   1817196  complement  fr 3
  1816839   1817090  direct      fr 3
  1817015   1817173  complement  fr 1
  1817203   1817544  complement  fr 3
  1817454   1818935  direct      fr 3
  1817628   1819328  complement  fr 2
  1819175   1822879  direct      fr 2
  1819451   1820368  complement  fr 1
  1819582   1819866  direct      fr 1
  1819758   1820057  complement  fr 2
  1819987   1820136  direct      fr 1
  1820335   1820745  direct      fr 1
  1820366   1821853  complement  fr 1
  1820812   1821042  direct      fr 1
  1821319   1821624  direct      fr 1
  1821622   1821750  direct      fr 1
  1821748   1822539  direct      fr 1
  1821851   1822591  complement  fr 1
  1822537   1822833  direct      fr 1
  1822765   1823007  complement  fr 3
  1823130   1823969  complement  fr 2
  1823315   1823830  direct      fr 2
  1823915   1824163  direct      fr 2
  1823967   1825019  complement  fr 2
  1824317   1824556  direct      fr 2
  1824554   1825399  direct      fr 2
  1825233   1825694  complement  fr 2
  1825692   1826048  complement  fr 2
  1825943   1826143  direct      fr 2
  1826248   1827288  complement  fr 3
  1826936   1827172  complement  fr 1
  1826946   1827101  direct      fr 3
  1827363   1827935  direct      fr 3
  1827532   1827795  complement  fr 3
  1828349   1828978  direct      fr 2
  1828373   1829494  complement  fr 1
  1829119   1829373  complement  fr 3
  1829909   1830064  complement  fr 1
  1830161   1830472  direct      fr 2
  1830607   1833354  direct      fr 1
  1830715   1833453  complement  fr 3
  1830758   1831006  complement  fr 1
  1832297   1832608  complement  fr 1
  1833417   1833632  direct      fr 3
  1833630   1834991  direct      fr 3
  1833783   1835063  complement  fr 2
  1834045   1834326  complement  fr 3
  1834363   1835253  direct      fr 1
  1834615   1834866  complement  fr 3
  1834958   1837033  direct      fr 2
  1834988   1837207  complement  fr 1
  1835463   1835897  complement  fr 2
  1836039   1836335  complement  fr 2
  1837111   1837446  direct      fr 1
  1837440   1837775  direct      fr 3
  1837491   1837781  complement  fr 2
  1837779   1838213  complement  fr 2
  1838131   1838592  direct      fr 1
  1838150   1838704  complement  fr 1
  1838271   1838639  complement  fr 2
  1838648   1840711  direct      fr 2
  1838655   1838876  complement  fr 2
  1838759   1840888  complement  fr 1
  1839006   1839350  complement  fr 2
  1839474   1839695  complement  fr 2
  1839843   1840265  complement  fr 2
  1840087   1840350  direct      fr 1
  1840293   1840508  complement  fr 2
  1840368   1841090  direct      fr 3
  1840904   1841257  complement  fr 1
  1840912   1842507  complement  fr 3
  1841376   1841564  direct      fr 3
  1841594   1842073  complement  fr 1
  1841802   1842203  direct      fr 3
  1842411   1842590  direct      fr 3
  1842588   1843160  direct      fr 3
  1842923   1843279  direct      fr 2
  1842922   1843119  complement  fr 3
  1843158   1844255  direct      fr 3
  1843277   1843564  direct      fr 2
